# Cycle: 1450, status: ACC, move: ('s-', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44252.484375   10327.002930
         1  -44891.636719   10128.000977
         2  -44723.886719   10263.627930
         3  -44476.699219    9724.898438
         4  -44442.843750   10063.279297
         5  -44218.964844   12755.551758
         6  -44333.781250   10226.457031
         7  -44460.832031   10108.586914
