# Cycle: 250, status: NCR, move: ('sh', 0.10859097568398586, 9, 8)
#     Time       Orderp
         0     0.108430
         1     0.108854
         2     0.108541
         3     0.109030
         4     0.109541
         5     0.109875
         6     0.108814
         7     0.109629
         8     0.108591
         9     0.108414
