#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
985000,1969.9999999672395,-37342.653759840985,5725.886604825097,-31616.76715501589,258.945616345145,26.179215338495734,1.0135803191461306
990000,1979.999999967003,-37401.05569527675,5764.801134013443,-31636.254561263308,260.70547423980986,26.090911776898686,1.0170107378647484
995000,1989.9999999667666,-37366.104792692524,5818.004756065224,-31548.1000366273,263.11153737986285,26.101813877290475,1.0165859569197973
1000000,1999.9999999665301,-37294.102983600314,5702.453697304606,-31591.64928629571,257.8858942270823,25.877175284838643,1.0254108937977633
1005000,2009.9999999662937,-37464.76441170442,5750.057227121971,-31714.707184582447,260.03870063410653,25.623967586132096,1.0355436701437526
1010000,2019.9999999660572,-37567.211496617216,5849.883474868479,-31717.328021748737,264.5532100951147,25.947739475872673,1.0226223160002406
1015000,2029.9999999658207,-37434.55865555556,5869.995612307685,-31564.563043247872,265.46275479703473,25.94796836142454,1.0226132955070024
1020000,2039.9999999655843,-37662.273246992554,5807.233044283461,-31855.040202709093,262.6244010219632,26.084723734623072,1.0172520018898032
1025000,2049.999999965348,-37349.44075936988,5559.438589730934,-31790.002169638945,251.4182259456105,26.348480834341856,1.0070689693503379
1030000,2059.9999999651113,-37598.78458841993,5696.800105404596,-31901.98448301533,257.6302180427376,25.856218026629975,1.0262420207958869
1035000,2069.999999964875,-37499.677895357294,5709.236785400847,-31790.441109956446,258.1926503766582,26.635204900363792,0.9962280199100464
1040000,2079.9999999646384,-37893.724140084254,5712.207913158624,-32181.51622692563,258.3270156831296,25.972155805165325,1.021660952477059
1045000,2089.999999964402,-37451.43890166514,5856.69497883117,-31594.74392283397,264.8612513145078,26.10086992923204,1.0166227221442081
1050000,2099.9999999641655,-37440.15808744138,5849.936829655036,-31590.221257786343,264.5556229944687,26.112455131933537,1.0161716814340382
1055000,2109.999999963929,-37546.854881178435,5676.413382913628,-31870.44149826481,256.70825559656686,26.197547499421496,1.0128710497947846
1060000,2119.9999999636925,-37620.55311676598,5682.626939446365,-31937.926177319612,256.9892554376585,25.89586223563217,1.02467093763252
1065000,2129.999999963456,-37394.083785148716,5735.230184313235,-31658.85360083548,259.36816731696956,26.363446434871737,1.0064972917459485
1070000,2139.9999999632196,-37295.055289407646,5723.426721806415,-31571.62856760123,258.83437140294296,26.285882344544394,1.009467252800629
1075000,2149.999999962983,-37322.07674002064,5660.4430194878,-31661.63372053284,255.98601712312725,25.949394390830335,1.0225570985642845
1080000,2159.9999999627466,-37340.03429540447,5654.63617674947,-31685.398118654997,255.72341037317358,26.106081315167774,1.0164197804122734
1085000,2169.99999996251,-37194.8346769478,5892.199314143522,-31302.635362804278,266.4668877206905,26.266933524949145,1.0101954768562638
1090000,2179.9999999622737,-37435.67921807094,5846.330707513225,-31589.348510557713,264.3925409104051,26.139115868057694,1.0151352314947095
1095000,2189.9999999620372,-37485.30992318103,5925.547286023749,-31559.762637157277,267.9750054548261,26.25749822219887,1.0105584779342964
1100000,2199.9999999618008,-37449.515348335546,5717.950347747017,-31731.56500058853,258.58670966005195,26.089754933193905,1.0170558330552861
1105000,2209.9999999615643,-37590.54863686462,5712.831320288798,-31877.717316575825,258.3552084425568,25.94447266460918,1.0227510800010895
1110000,2219.999999961328,-37584.369823586356,5847.550556889406,-31736.819266696948,264.44770697818876,26.24418536881502,1.011071102603856
1115000,2229.9999999610914,-37566.45928834653,5638.5315979844945,-31927.927690362034,254.9951021892914,25.86638876355779,1.0258384995423717
1120000,2239.999999960855,-37372.74536269102,5909.9999825409095,-31462.74538015011,267.2718993053826,26.53977778154957,0.9998100834225788
1125000,2249.9999999606184,-37443.63570035697,5972.731495323339,-31470.904205033632,270.1088486483928,25.97129057889405,1.0216949888255313
1130000,2259.999999960382,-37424.46055963888,5879.3995966236025,-31545.060963015276,265.88803749696336,26.3014853318556,1.0088684005100532
1135000,2269.9999999601455,-37507.07678297689,5820.645373980271,-31686.431408996617,263.23095581769354,26.019190395903657,1.0198141077427718
1140000,2279.999999959909,-37449.08784293111,5670.321563248451,-31778.766279682663,256.4327611436146,26.418169992278187,1.00441239667788
1145000,2289.9999999596726,-37624.269465088844,5761.579655378543,-31862.6898097103,260.55978714744697,26.185171090616617,1.0133497828202633
1150000,2299.999999959436,-37536.91067373483,5766.894370549218,-31770.016303185606,260.8001380818175,25.954938608143316,1.022338670817066
1155000,2309.9999999591996,-37654.12694091803,5918.6397018483785,-31735.487239069655,267.66261913543235,25.649326881040682,1.0345198359728331
1160000,2319.999999958963,-37420.046817984236,5795.67546216993,-31624.371355814306,262.1017247221347,26.092980967923893,1.016930088225908
1165000,2329.9999999587267,-37074.82655367164,5413.620317768425,-31661.206235903217,244.8237882779317,26.543009528001626,0.9996883514582205
1170000,2339.99999995849,-37653.66408619232,5619.568601858749,-32034.09548433357,254.13752587693588,26.173970010379254,1.0137834431408559
1175000,2349.9999999582537,-37531.209724753324,5618.903509847457,-31912.306214905868,254.10744797412775,26.044351159651754,1.0188288921129178
1180000,2359.9999999580173,-37192.76564829572,5622.23602095335,-31570.529627342366,254.2581563625135,26.2146330286059,1.0122109055973656
1185000,2369.999999957781,-37653.784316277226,5569.957664301431,-32083.826651975796,251.89393712119374,26.176485956675347,1.0136860036028281
1190000,2379.9999999575443,-37670.99926180575,5649.776619846651,-32021.222641959102,255.50364336690694,26.144057725305654,1.0149433464608661
1195000,2389.999999957308,-37802.07237575633,5722.092095454949,-32079.98028030138,258.7740146989035,25.931827810267887,1.0232497929544777
1200000,2399.9999999570714,-37315.41663041422,5929.757058721007,-31385.659571693213,268.16538683346636,26.262195430301148,1.0103777312985867
1205000,2409.999999956835,-37446.959364278104,5713.939928797562,-31733.019435480543,258.4053437898662,26.314938476547596,1.0083526306335877
1210000,2419.9999999565985,-37654.63540388609,5551.658526504475,-32102.976877381614,251.06638291999377,26.21727431834306,1.0121089292345928
1215000,2429.999999956362,-37643.81172741707,5682.338106943002,-31961.47362047407,256.97619337133307,26.114289371130102,1.0161003066437067
1220000,2439.9999999561255,-37525.177418879575,5716.92742716012,-31808.249991719455,258.54044943519466,26.165506073060396,1.014111378686749
1225000,2449.999999955889,-37500.76233413445,5838.233865842578,-31662.528468291872,264.0263720004082,26.164644486504493,1.014144772785817
1230000,2459.9999999556526,-37765.18839298376,5885.2481963439195,-31879.940196639836,266.1525326509641,25.779933870267953,1.0292787239609777
1235000,2469.999999955416,-37423.57276404453,5517.166015726476,-31906.406748318055,249.50650493443013,26.300727522145795,1.0088974692979482
1240000,2479.9999999551796,-37432.62979450187,5676.568159824542,-31756.061634677324,256.71525517678185,26.234288072996648,1.0114525450035137
1245000,2489.999999954943,-37681.3591285633,5893.972998218355,-31787.386130344945,266.54710022709475,25.832756263675055,1.0271740718236801
1250000,2499.9999999547067,-37443.59370104641,5717.377487601533,-31726.216213444877,258.5608028208688,26.22822440668097,1.0116863812949815
1255000,2509.9999999544702,-37187.79789250154,5782.848742515245,-31404.949149986296,261.5216533627281,26.189118735921493,1.013197034438285
1260000,2519.9999999542338,-37372.895103393996,5598.2439279809405,-31774.651175413055,253.17314582512086,26.04425630525765,1.0188326027351804
1265000,2529.9999999539973,-37401.05856155837,5647.025525474328,-31754.03303608404,255.37922877803533,26.342202603333522,1.0073089876861663
1270000,2539.999999953761,-37429.313941230335,5901.546488874266,-31527.76745235607,266.8896012825866,26.421031613625395,1.0043036103141314
1275000,2549.9999999535244,-37623.3965089143,5695.08177429078,-31928.31473462352,257.5525088004734,25.63820046570697,1.0349687948372195
1280000,2559.999999953288,-37391.9834620469,5591.601054729505,-31800.382407317393,252.87273070566212,26.205455565183215,1.0125653939419414
1285000,2569.9999999530514,-37552.38639675603,5807.918225474968,-31744.468171281063,262.65538743126325,26.344205269246185,1.007232412843519
1290000,2579.999999952815,-37382.673763146544,5726.252378415065,-31656.42138473148,258.96215796991584,26.196303205854132,1.0129191599774285
1295000,2589.9999999525785,-37444.01825055538,5519.916683585168,-31924.101566970214,249.63090023478932,26.37291384228116,1.0061359771041751
1300000,2599.999999952342,-37646.41266469912,5792.704696245189,-31853.70796845393,261.9673757790817,25.934297975405023,1.0231523314397095
1305000,2609.9999999521056,-37584.49308144066,5771.323053164863,-31813.1700282758,261.0004193707517,26.468392870012547,1.0025065582221429
1310000,2619.999999951869,-37397.2871896892,5893.346217981689,-31503.940971707514,266.51875492340685,26.084592306549677,1.0172571273473603
1315000,2629.9999999516326,-37441.54090998522,5763.632218535683,-31677.908691449535,260.65261158992985,25.895976610892376,1.024666411948593
1320000,2639.999999951396,-37305.11132289644,5690.452590039906,-31614.658732856533,257.3431600914005,26.62159844278441,0.9967371979866907
1325000,2649.9999999511597,-37635.024554604286,5644.332817896984,-31990.691736707304,255.25745465441491,26.559686667980493,0.9990606353717725
1330000,2659.999999950923,-37436.09102210577,6015.102332202694,-31420.988689903075,272.0250134675735,26.066519013034014,1.017962445408213
1335000,2669.9999999506867,-37524.3235066503,5797.672234009753,-31726.65127264054,262.1920260763962,26.302623286858083,1.008824752892449
1340000,2679.9999999504503,-37679.822183827906,5792.947253457778,-31886.874930370126,261.9783451068466,26.26633933183346,1.0102183293440148
1345000,2689.999999950214,-37445.61963266813,5717.631636954461,-31727.98799571367,258.57229638778335,26.08073618571811,1.0174075320894618
1350000,2699.9999999499773,-37544.715126672585,5888.356984796969,-31656.358141875615,266.29312347953254,26.02639309471542,1.019531878321456
1355000,2709.999999949741,-37328.32121302358,5931.887778836142,-31396.433434187435,268.2617458205633,26.32232792826908,1.0080695563894477
1360000,2719.9999999495044,-37575.814887985805,5764.718636715846,-31811.09625126996,260.7017434091024,26.188937455975235,1.013204047792846
1365000,2729.999999949268,-37210.73365750673,5706.627338488371,-31504.10631901836,258.0746416060162,26.411093067653226,1.0046815317267572
1370000,2739.9999999490315,-37627.31544203886,5682.559848627843,-31944.755593411017,256.9862213445037,25.869626700883575,1.0257101018346542
1375000,2749.999999948795,-37788.15122238722,5721.605898888139,-32066.545323499082,258.75202710495574,26.180099809785133,1.0135460762403243
1380000,2759.9999999485585,-37739.845132569346,5576.185906255883,-32163.659226313463,252.17560109097676,26.009290534342373,1.02020227744204
1385000,2769.999999948322,-37437.76219945289,5991.490339534262,-31446.271859918626,270.9571924615634,25.955608144091133,1.0223122991563767
1390000,2779.9999999480856,-37582.814954346584,5603.753469543281,-31979.061484803304,253.422307524278,26.465805018931338,1.0026045842477542
1395000,2789.999999947849,-37246.47601900151,5586.623939440815,-31659.852079560693,252.6476472775403,25.934634304173073,1.0231390628676862
1400000,2799.9999999476127,-37228.36695973205,5811.798193850003,-31416.568765882046,262.83085384749074,26.24750196217164,1.0109433452383436
1405000,2809.999999947376,-37347.99612622576,5750.412321257887,-31597.58380496787,260.0547592947527,25.939996708953576,1.022927556063603
1410000,2819.9999999471397,-37228.151832882846,5995.693859685436,-31232.457973197408,271.14729107711196,26.090070999423773,1.0170435120078376
1415000,2829.9999999469032,-37528.503868662665,5802.968379754923,-31725.535488907743,262.43153723316294,26.096320819427152,1.016799939784395
1420000,2839.999999946667,-37221.967279632845,5556.82523884934,-31665.142040783503,251.30004062315047,26.282979459842583,1.009578745755589
1425000,2849.9999999464303,-37312.54447481178,6057.62589098475,-31254.91858382703,273.94808493195245,25.85819169425962,1.0261636912405734
1430000,2859.999999946194,-37464.58892663779,5793.74345282003,-31670.84547381776,262.0143521654597,26.35588256194817,1.0067861463344747
1435000,2869.9999999459574,-37602.66719042225,5755.416905968509,-31847.250284453745,260.2810849909954,25.861657292666816,1.026026179896515
1440000,2879.999999945721,-37401.91447012424,5770.88508404211,-31631.02938608213,260.9806127989038,25.96876866929319,1.0217942088707435
1445000,2889.9999999454844,-37480.24068366303,6071.975582352454,-31408.26510131058,274.5970306642066,26.20316470177926,1.0126539194704984
1450000,2899.999999945248,-37614.94788950766,5779.384719191262,-31835.5631703164,261.3649975089592,26.033179207323965,1.019266115232008
1455000,2909.9999999450115,-37784.769705555686,5708.228074624508,-32076.541630931177,258.1470327716094,25.74815793519929,1.0305489621652968
1460000,2919.999999944775,-37682.572083018385,5733.215782303906,-31949.35630071448,259.2770686617092,25.91228731577374,1.0240214271487773
1465000,2929.9999999445386,-37463.00673198474,5755.449950573003,-31707.556781411735,260.28257938934246,25.632575204652646,1.035195926508835
1470000,2939.999999944302,-37706.99689550804,5838.616109103217,-31868.38078640482,264.04365844415935,25.839404732064168,1.026909780350349
1475000,2949.9999999440656,-37127.38972511287,5837.972835142823,-31289.41688997005,264.0145672337235,26.443380428609277,1.0034548158252743
1480000,2959.999999943829,-37361.85807548644,5891.182919111015,-31470.675156375422,266.4209226053631,26.025093258173055,1.0195827993605624
1485000,2969.9999999435927,-37462.68397214069,5926.196663874306,-31536.48730826638,268.0043727055872,26.18579697587605,1.0133255620301798
1490000,2979.999999943356,-37563.658414202495,5915.201718295131,-31648.456695907364,267.5071408957079,25.938826604029853,1.0229737005013693
1495000,2989.9999999431197,-37220.73193897974,5912.261219367483,-31308.470719612258,267.3741607373966,26.24738834530651,1.010947721300914
1500000,2999.9999999428833,-37416.71795574832,5892.912814256322,-31523.805141491997,266.4991548155918,26.244733562507324,1.011049983593461
1505000,3009.999999942647,-37411.81954076014,5811.18189830996,-31600.63764245018,262.80298270028135,26.119936870295152,1.0158806114100667
1510000,3019.9999999424103,-37544.29632601227,5521.550101074844,-32022.746224937426,249.70476937118764,26.17557745639747,1.0137211865521818
1515000,3029.999999942174,-37346.89408344649,5735.332600072782,-31611.561483373705,259.37279893366224,26.01629299862357,1.0199276829789565
1520000,3039.9999999419374,-37490.34728916628,5603.883536696935,-31886.463752469346,253.42818963854145,25.96407997753977,1.0219787283332074
1525000,3049.999999941701,-37435.226947793824,5990.374813735437,-31444.852134058387,270.9067442889988,26.04708459370347,1.0187219741361073
1530000,3059.9999999414645,-37655.59197931209,5728.753946422018,-31926.838032890075,259.07528806034475,26.01513321475632,1.0199731525009732
1535000,3069.999999941228,-37250.83095731576,5501.335079143453,-31749.495878172307,248.79057185476398,26.52654410219792,1.0003088730879641
