#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
505000,1009.9999999899404,-35705.55024797684,6493.618052258571,-29211.93219571827,293.66525132284187,26.73945901565794,0.9923438399501546
510000,1019.999999989704,-35446.64542509642,6471.184667455075,-28975.460757641347,292.650731292048,27.28433787636537,0.9725263467277718
515000,1029.9999999894676,-35774.14930472384,6442.289754125382,-29331.859550598456,291.34399721612493,26.76692859106302,0.9913254465305831
520000,1039.9999999892311,-35748.292172091715,6575.412347502086,-29172.87982458963,297.364289682683,27.014063137989133,0.9822564381465708
525000,1049.9999999889947,-36050.506005178766,6602.979163519166,-29447.5268416596,298.6109623216767,26.552493521520503,0.9993312837561441
530000,1059.9999999887582,-35489.31599978928,6657.107255279954,-28832.208744509328,301.05883337640086,26.79825953998669,0.9901664471229672
535000,1069.9999999885217,-35722.66503176243,6468.835859570327,-29253.829172192105,292.5445095752435,27.335762461522272,0.9706968106391031
540000,1079.9999999882853,-35761.33206822381,6434.543641623538,-29326.788426600273,290.99368956693417,26.929806241477475,0.9853296826517375
545000,1089.9999999880488,-35332.050614288426,6553.843276049031,-28778.207338239394,296.3888570751464,27.08894836120834,0.9795410690725006
550000,1099.9999999878123,-35763.060139423505,6377.075483070659,-29385.984656352848,288.3947684279519,26.780248747263744,0.9908323738217314
555000,1109.9999999875758,-35791.363668154496,6565.466381139891,-29225.897287014603,296.91449656459434,26.856606508261265,0.9880152739932175
560000,1119.9999999873394,-35837.61942037859,6514.399201602855,-29323.220218775736,294.6050511995599,26.85740297949931,0.9879859738501959
565000,1129.999999987103,-35657.92726088975,6722.581982741481,-28935.34527814827,304.0198409596227,27.183187269811143,0.9761451876269304
570000,1139.9999999868664,-35701.928872300574,6372.987257078653,-29328.94161522192,288.20988383761323,26.74251507632952,0.9922304376402633
575000,1149.99999998663,-35936.53261763962,6474.038972375333,-29462.493645264287,292.7798134408616,27.001829126570936,0.9827014797185161
580000,1159.9999999863935,-35988.05945445825,6400.920278961302,-29587.139175496948,289.4731176504676,26.9297086788906,0.9853332523640547
585000,1169.999999986157,-35611.577317007286,6577.09963434237,-29034.477682664918,297.44059498891113,26.78664705104717,0.9905957019264365
590000,1179.9999999859206,-35833.594446355,6549.128882138962,-29284.465564216036,296.17565487241535,26.819732889743214,0.9893736655347368
595000,1189.999999985684,-35912.6498957749,6413.631334739635,-29499.018561035264,290.04795826469575,26.58450765560907,0.998127848803294
600000,1199.9999999854476,-35118.49186480809,6400.477369093172,-28718.01449571492,289.4530876399726,27.608259528168176,0.9611159084735096
605000,1209.9999999852112,-35873.91223213043,6595.666305243468,-29278.245926886964,298.2802480193974,26.861581246289983,0.9878322945508897
610000,1219.9999999849747,-35522.79483889976,6646.3307190058085,-28876.464119893953,300.5714788372413,26.749576652767544,0.9919685003703587
615000,1229.9999999847382,-35949.989748206935,6491.2147313602645,-29458.77501684667,293.5565643274056,26.546226097005846,0.999567220622017
620000,1239.9999999845018,-35564.76754608489,6468.934296555957,-29095.833249528936,292.5489612571706,26.876236517331954,0.9872936421241886
625000,1249.9999999842653,-35385.023475426584,6370.0335626653705,-29014.989912761215,288.07630693099094,26.98153699111224,0.9834405447891411
630000,1259.9999999840288,-36009.65597928862,6228.078612777417,-29781.5773665112,281.6565828727107,26.971966471961114,0.9837895010499937
635000,1269.9999999837923,-35696.343430513814,6667.955632219769,-29028.387798294047,301.54943681424356,27.027554055811233,0.9817661406945745
640000,1279.9999999835559,-35921.73374454288,6802.588724708459,-29119.145019834417,307.6380395968343,26.66611191626206,0.9950733545675191
645000,1289.9999999833194,-35627.12846721281,6582.611671768279,-29044.51679544453,297.68986956018307,26.973210712848548,0.9837441200556856
650000,1299.999999983083,-35943.82909406651,6555.438750942987,-29388.390343123523,296.46101030805016,26.975362846996024,0.9836656355020147
655000,1309.9999999828465,-35843.55500839233,6619.959899959632,-29223.5951084327,299.3788935726843,26.87791415608988,0.9872320182172939
660000,1319.99999998261,-35764.57341762162,6550.043624081992,-29214.52979353963,296.217022861791,26.928834068491415,0.9853652545928546
665000,1329.9999999823735,-35542.64100652623,6607.561642543579,-28935.07936398265,298.81819884891877,26.889688025666697,0.9867997506129448
670000,1339.999999982137,-35852.63084757324,6483.3842528308915,-29369.246594742344,293.2024413366783,26.864858628683944,0.987711783804301
675000,1349.9999999819006,-35826.96085399121,6402.206647541259,-29424.75420644995,289.53129196088855,26.78322221220029,0.9907223719221014
680000,1359.9999999816641,-35920.2483205487,6499.799255274572,-29420.44906527413,293.9447880191124,26.671446903292257,0.9948743138683039
685000,1369.9999999814277,-35853.69227996884,6445.385079080213,-29408.307200888627,291.4839791758692,27.091270204629005,0.979457118007478
690000,1379.9999999811912,-35732.632482295696,6203.64964425047,-29528.982838045224,280.5518152186402,27.083525049621436,0.9797372162291214
695000,1389.9999999809547,-35742.524676170615,6464.265467270224,-29278.259208900392,292.33781965405444,26.491780173126767,1.0016215318253545
700000,1399.9999999807183,-35809.47374236826,6604.910435438485,-29204.563306929776,298.6983015290332,26.606369708748698,0.9973077021876698
705000,1409.9999999804818,-35427.22944811729,6671.372160252716,-28755.857287864572,301.70394475656053,27.07428814450758,0.9800714720978083
710000,1419.9999999802453,-35715.071930431,6636.431229784711,-29078.640700646287,300.12378758612584,26.794806855912423,0.9902940364704569
715000,1429.9999999800089,-35600.57660142392,6663.963999470246,-28936.612601953675,301.3689205249972,26.82590781790211,0.9891459263153056
720000,1439.9999999797724,-35783.15733519003,6466.727550797955,-29316.429784392076,292.44916411135546,26.683032539505557,0.9944423445311842
725000,1449.999999979536,-35708.92559608622,6615.563340218643,-29093.362255867578,299.18006499808956,26.83668617135392,0.9887486580258763
730000,1459.9999999792994,-35700.07222922523,6612.397701102333,-29087.6745281229,299.0369031737865,26.990213349955305,0.9831244048995903
735000,1469.999999979063,-35833.619406719146,6395.017727778969,-29438.601678940176,289.20618261325785,26.748469788422845,0.992009548496581
740000,1479.9999999788265,-35964.29941371874,6552.039965088849,-29412.25944862989,296.30730473220393,26.81297937791801,0.9896228637553285
745000,1489.99999997859,-35902.03120833788,6403.076998868975,-29498.954209468906,289.5706524436481,26.636099964911125,0.9961945432230368
750000,1499.9999999783536,-35740.87629167779,6675.772929791856,-29065.103361885936,301.9029637136851,26.81703751309303,0.989473107342024
755000,1509.999999978117,-35623.26732513684,6594.076967677195,-29029.190357459644,298.20837233898624,27.22993480215773,0.9744693709543932
