#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
505000,1009.9999999899404,-36702.044366596776,6131.877823228212,-30570.166543368563,277.3060299431929,26.20912450864458,1.0124236476894068
510000,1019.999999989704,-36312.42899452147,6074.352541800873,-30238.076452720597,274.7045254980861,26.708087994656676,0.9935094359093181
515000,1029.9999999894676,-36583.77065908595,6078.95295345326,-30504.817705632693,274.9125730046094,26.57139296047407,0.9986204892328823
520000,1039.9999999892311,-36865.90551661103,5926.526473893834,-30939.37904271719,268.0192879256531,26.279199942522904,1.009723945014452
525000,1049.9999999889947,-36546.74667165002,5728.587746522121,-30818.1589251279,259.06777189062547,26.68982225637434,0.9941893648786095
530000,1059.9999999887582,-36610.582601190734,5997.242920254645,-30613.33968093609,271.2173452838285,26.700428914418563,0.9937944264055885
535000,1069.9999999885217,-36475.48372813733,6182.443943662897,-30293.039784474437,279.59281557585086,26.261386304358233,1.010408861522447
540000,1079.9999999882853,-36593.31593580764,6292.887902190662,-30300.428033616976,284.5874969040612,26.322932798629743,1.0080463921242493
545000,1089.9999999880488,-36421.6703999155,6032.240061613341,-30389.430338302158,272.800044517133,26.6157312723343,0.9969569186839999
550000,1099.9999999878123,-36718.0733119131,6209.021508505946,-30509.05180340715,280.7947506444631,26.54242328910167,0.9997104314391279
555000,1109.9999999875758,-36715.23201723192,6071.772581374131,-30643.459435857792,274.5878502145962,26.4298949002662,1.0039668162857707
560000,1119.9999999873394,-36418.72532426433,6203.403987016268,-30215.32133724806,280.54070569651543,26.93726545255175,0.9850568345375298
565000,1129.999999987103,-36361.718133369104,6152.014658553203,-30209.703474815902,278.2166915741928,26.40374790720647,1.004961020346114
570000,1139.9999999868664,-36601.58786164191,6045.289691350195,-30556.29817029171,273.3901966889274,26.6840999434423,0.9944025653489873
575000,1149.99999998663,-36323.88269722253,6252.197548572408,-30071.685148650122,282.74732970827677,26.76982578805655,0.9912181591269955
580000,1159.9999999863935,-36509.80471651079,6064.555149840586,-30445.24956667021,274.26145145998106,26.553144237664565,0.9993067939633803
585000,1169.999999986157,-36563.03034139829,6165.428243313666,-30397.602098084626,278.82330312850985,26.832494843001516,0.9889031039806053
