# Cycle: 50, status: NCR, move: ('sh', 0.109183332061263, 3, 10)
#     Time       Orderp
         0     0.107754
         1     0.108789
         2     0.109118
         3     0.108734
         4     0.108972
         5     0.110312
         6     0.108573
         7     0.108804
         8     0.109272
         9     0.109291
        10     0.109183
        11     0.109119
        12     0.108180
