# Cycle: 0, status: ACC, move: ('ki', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44468.289062   10156.018555
         1  -44403.507812   12772.910156
         2  -44215.468750    9894.643555
         3  -43794.554688   10246.378906
# Cycle: 20, status: NCR, move: ('s+', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44468.289062   10156.018555
         1  -44403.507812   12772.910156
         2  -44215.468750    9894.643555
         3  -43794.554688   10246.378906
# Cycle: 21, status: NCR, move: ('sh', 0.10951712194903587, 1, 3)
#     Time      Potential        Kinetic
         0  -44742.105469    9869.761719
         1  -44183.597656    9957.337891
         2  -44007.957031   10108.960938
         3  -43624.285156   12958.897461
         4  -44014.500000   10240.895508
# Cycle: 22, status: NCR, move: ('s-', 0.1111665417290648, 1, 2)
#     Time      Potential        Kinetic
         0  -44675.023438   10378.703125
         1  -44260.125000   10044.129883
         2  -43984.773438   12892.791016
         3  -44126.710938    9894.387695
# Cycle: 23, status: NCR, move: ('s-', 0.1111665417290648, 1, 2)
#     Time      Potential        Kinetic
         0  -44675.023438   10378.703125
         1  -44260.125000   10044.129883
         2  -43984.773438   12892.791016
         3  -44126.710938    9894.387695
# Cycle: 24, status: NCR, move: ('s-', 0.1111665417290648, 1, 2)
#     Time      Potential        Kinetic
         0  -44675.023438   10378.703125
         1  -44260.125000   10044.129883
         2  -43984.773438   12892.791016
         3  -44126.710938    9894.387695
# Cycle: 25, status: ACC, move: ('tr', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -43997.730469   10145.025391
         1  -44650.648438    9968.266602
         2  -44128.582031   10070.600586
         3  -44283.535156   10299.447266
         4  -43943.097656   12879.464844
         5  -43801.242188   10351.086914
         6  -43991.566406   10244.462891
# Cycle: 26, status: NCR, move: ('sh', 0.10901834707974623, 2, 6)
#     Time      Potential        Kinetic
         0  -44160.488281    9756.677734
         1  -44129.378906   10052.715820
         2  -44138.863281   10264.475586
         3  -44097.160156   10118.666992
         4  -44230.085938   10231.929688
         5  -44166.355469   10016.582031
         6  -43927.140625   12792.786133
         7  -43780.484375   10367.423828
         8  -44479.917969   10002.408203
         9  -44268.968750   10373.470703
        10  -43743.152344   10242.065430
        11  -44354.308594    9984.360352
        12  -44394.781250    9684.823242
# Cycle: 27, status: NCR, move: ('sh', 0.10901834707974623, 2, 5)
#     Time      Potential        Kinetic
         0  -44104.648438   10146.402344
         1  -43878.218750    9975.789062
         2  -43594.933594   10095.755859
         3  -43822.691406   10010.500000
         4  -44173.425781   10131.882812
         5  -43927.140625   12860.083008
         6  -44381.703125    9779.322266
         7  -43959.328125   10277.554688
# Cycle: 28, status: FTL, move: ('sh', 0.10947145746723203, 1, 2)
#     Time      Potential        Kinetic
         0  -44579.457031    9833.044922
         1  -44172.031250   10033.488281
         2  -44462.953125   12862.848633
         3  -44243.054688   10439.246094
         4  -44260.273438   10060.123047
         5  -44212.523438    9865.882812
         6  -44680.402344    9786.887695
         7  -43902.570312   10331.621094
# Cycle: 29, status: NCR, move: ('s-', 0.1111665417290648, 1, 1)
#     Time      Potential        Kinetic
         0  -44214.804688   10131.464844
         1  -43984.773438   12832.218750
         2  -44242.324219   10263.578125
# Cycle: 30, status: NCR, move: ('s+', 0.11180787092150518, 2, 3)
#     Time      Potential        Kinetic
         0  -44003.613281   10099.517578
         1  -43825.292969   10617.724609
         2  -44428.632812   10049.980469
         3  -44403.507812   12926.761719
         4  -44409.488281   10041.444336
         5  -44434.410156   10233.253906
         6  -44348.000000    9927.575195
         7  -44236.734375   10134.748047
         8  -44497.046875    9705.059570
         9  -44636.250000    9857.079102
        10  -44313.500000   10163.401367
        11  -43785.800781   10404.311523
        12  -44498.496094   10034.620117
        13  -43646.453125   10384.822266
        14  -43765.582031   10030.628906
        15  -44359.183594   10009.882812
        16  -44072.144531    9897.833984
# Cycle: 31, status: BTL, move: ('sh', 0.10947145746723203, 1, 0)
#     Time      Potential        Kinetic
         0  -44462.953125   12885.482422
         1  -44589.582031    9470.721680
         2  -44549.648438    9851.250000
         3  -44298.703125   10097.704102
         4  -44040.562500   10353.081055
         5  -44318.007812   10175.029297
# Cycle: 32, status: ACC, move: ('tr', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -43991.566406   10244.462891
         1  -43801.242188   10351.086914
         2  -43943.097656   12879.464844
         3  -44283.535156   10299.447266
         4  -44128.582031   10070.600586
         5  -44650.648438    9968.266602
         6  -43997.730469   10145.025391
# Cycle: 33, status: ACC, move: ('tr', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -43997.730469   10145.025391
         1  -44650.648438    9968.266602
         2  -44128.582031   10070.600586
         3  -44283.535156   10299.447266
         4  -43943.097656   12879.464844
         5  -43801.242188   10351.086914
         6  -43991.566406   10244.462891
# Cycle: 34, status: NCR, move: ('s+', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44003.613281   10099.517578
         1  -43825.292969   10617.724609
         2  -44428.632812   10049.980469
         3  -44403.507812   12926.761719
         4  -44409.488281   10041.444336
         5  -44434.410156   10233.253906
         6  -44348.000000    9927.575195
         7  -44236.734375   10134.748047
         8  -44497.046875    9705.059570
         9  -44636.250000    9857.079102
        10  -44313.500000   10163.401367
        11  -43785.800781   10404.311523
        12  -44498.496094   10034.620117
        13  -43646.453125   10384.822266
        14  -43765.582031   10030.628906
        15  -44359.183594   10009.882812
        16  -44072.144531    9897.833984
# Cycle: 35, status: ACC, move: ('tr', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -43991.566406   10244.462891
         1  -43801.242188   10351.086914
         2  -43943.097656   12879.464844
         3  -44283.535156   10299.447266
         4  -44128.582031   10070.600586
         5  -44650.648438    9968.266602
         6  -43997.730469   10145.025391
# Cycle: 36, status: NCR, move: ('s-', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44423.570312    9891.086914
         1  -43984.773438   12723.490234
         2  -43932.085938   10145.659180
# Cycle: 37, status: NCR, move: ('sh', 0.10951712194903587, 1, 4)
#     Time      Potential        Kinetic
         0  -44291.421875    9969.551758
         1  -44183.378906    9942.249023
         2  -44202.179688   10129.939453
         3  -44211.996094    9846.449219
         4  -43624.285156   12931.089844
         5  -44313.605469   10138.146484
# Cycle: 38, status: NCR, move: ('sh', 0.10901834707974623, 4, 1)
#     Time      Potential        Kinetic
         0  -44077.351562   10053.494141
         1  -43927.140625   12817.398438
         2  -43914.746094   10526.718750
         3  -44465.820312    9764.163086
         4  -44048.425781   10178.404297
         5  -44294.523438   10030.751953
# Cycle: 39, status: NCR, move: ('sh', 0.10951712194903587, 1, 2)
#     Time      Potential        Kinetic
         0  -44207.625000   10418.035156
         1  -43609.074219   10391.137695
         2  -43624.285156   12962.522461
         3  -44742.359375   10013.339844
# Cycle: 40, status: BTL, move: ('sh', 0.11131037687475502, 2, 0)
#     Time      Potential        Kinetic
         0  -43943.097656   12837.486328
         1  -43725.765625   10098.029297
         2  -44227.417969    9739.605469
         3  -43982.863281   10269.217773
         4  -43965.093750   10316.115234
         5  -44598.441406    9306.408203
# Cycle: 41, status: NCR, move: ('sh', 0.11018620603324154, 3, 1)
#     Time      Potential        Kinetic
         0  -43991.933594   10082.245117
         1  -44098.261719   12790.656250
         2  -44098.269531    9774.649414
# Cycle: 42, status: ACC, move: ('tr', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -43997.730469   10145.025391
         1  -44650.648438    9968.266602
         2  -44128.582031   10070.600586
         3  -44283.535156   10299.447266
         4  -43943.097656   12879.464844
         5  -43801.242188   10351.086914
         6  -43991.566406   10244.462891
# Cycle: 43, status: NCR, move: ('s+', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44487.710938   10011.089844
         1  -44048.683594   10477.125977
         2  -44149.250000   10312.093750
         3  -44111.265625   12898.865234
         4  -44540.839844    9800.312500
         5  -44094.792969   10106.138672
         6  -44033.593750    9971.671875
# Cycle: 44, status: NCR, move: ('s+', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44487.710938   10011.089844
         1  -44048.683594   10477.125977
         2  -44149.250000   10312.093750
         3  -44111.265625   12898.865234
         4  -44540.839844    9800.312500
         5  -44094.792969   10106.138672
         6  -44033.593750    9971.671875
# Cycle: 45, status: ACC, move: ('sh', 0.11131037687475502, 4, 5)
#     Time      Potential        Kinetic
         0  -44594.136719    9905.471680
         1  -44332.589844   10168.011719
         2  -44307.371094   10056.640625
         3  -44015.378906   10021.580078
         4  -44053.003906   10210.699219
         5  -43943.097656   12871.103516
         6  -43936.296875   10223.961914
         7  -44144.144531   10367.261719
         8  -43952.585938   10427.253906
# Cycle: 46, status: ACC, move: ('tr', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -43952.585938   10427.253906
         1  -44144.144531   10367.261719
         2  -43936.296875   10223.961914
         3  -43943.097656   12871.103516
         4  -44053.003906   10210.699219
         5  -44015.378906   10021.580078
         6  -44307.371094   10056.640625
         7  -44332.589844   10168.011719
         8  -44594.136719    9905.471680
# Cycle: 47, status: NCR, move: ('s-', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44016.269531   10058.034180
         1  -43975.871094   10116.975586
         2  -43984.773438   12818.253906
         3  -43780.308594   10034.935547
         4  -44415.660156    9942.976562
# Cycle: 48, status: NCR, move: ('s-', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44016.269531   10058.034180
         1  -43975.871094   10116.975586
         2  -43984.773438   12818.253906
         3  -43780.308594   10034.935547
         4  -44415.660156    9942.976562
# Cycle: 49, status: NCR, move: ('s-', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44016.269531   10058.034180
         1  -43975.871094   10116.975586
         2  -43984.773438   12818.253906
         3  -43780.308594   10034.935547
         4  -44415.660156    9942.976562
# Cycle: 50, status: ACC, move: ('sh', 0.11131037687475502, 3, 5)
#     Time      Potential        Kinetic
         0  -44139.808594   10143.068359
         1  -43893.109375   10296.331055
         2  -44267.960938   10222.367188
         3  -43815.390625   10069.934570
         4  -44127.476562   10091.080078
         5  -43943.097656   12918.582031
         6  -44284.417969    9930.580078
         7  -43524.628906    9869.204102
# Cycle: 51, status: NCR, move: ('s+', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44033.593750    9971.671875
         1  -44094.792969   10106.138672
         2  -44540.839844    9800.312500
         3  -44111.265625   12898.865234
         4  -44149.250000   10312.093750
         5  -44048.683594   10477.125977
         6  -44487.710938   10011.089844
# Cycle: 52, status: NCR, move: ('s-', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44016.269531   10058.034180
         1  -43975.871094   10116.975586
         2  -43984.773438   12818.253906
         3  -43780.308594   10034.935547
         4  -44415.660156    9942.976562
# Cycle: 53, status: ACC, move: ('tr', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -43524.628906    9869.204102
         1  -44284.417969    9930.580078
         2  -43943.097656   12918.582031
         3  -44127.476562   10091.080078
         4  -43815.390625   10069.934570
         5  -44267.960938   10222.367188
         6  -43893.109375   10296.331055
         7  -44139.808594   10143.068359
# Cycle: 54, status: KOB, move: ('sh', 0.10840664186294123, 3, 0)
#     Time      Potential        Kinetic
         0  -43985.507812   12829.816406
# Cycle: 55, status: NCR, move: ('s-', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44415.660156    9942.976562
         1  -43780.308594   10034.935547
         2  -43984.773438   12818.253906
         3  -43975.871094   10116.975586
         4  -44016.269531   10058.034180
# Cycle: 56, status: NCR, move: ('sh', 0.10919706955774952, 1, 7)
#     Time      Potential        Kinetic
         0  -44147.246094   10046.459961
         1  -43986.761719   10581.805664
         2  -43872.492188   10116.875977
         3  -43878.832031   10328.764648
         4  -43934.417969   10532.235352
         5  -44288.042969   10350.427734
         6  -43958.597656   10208.998047
         7  -44081.070312   12866.187500
         8  -44246.910156    9807.201172
# Cycle: 57, status: ACC, move: ('tr', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44139.808594   10143.068359
         1  -43893.109375   10296.331055
         2  -44267.960938   10222.367188
         3  -43815.390625   10069.934570
         4  -44127.476562   10091.080078
         5  -43943.097656   12918.582031
         6  -44284.417969    9930.580078
         7  -43524.628906    9869.204102
# Cycle: 58, status: ACC, move: ('tr', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -43524.628906    9869.204102
         1  -44284.417969    9930.580078
         2  -43943.097656   12918.582031
         3  -44127.476562   10091.080078
         4  -43815.390625   10069.934570
         5  -44267.960938   10222.367188
         6  -43893.109375   10296.331055
         7  -44139.808594   10143.068359
# Cycle: 59, status: NCR, move: ('s-', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44415.660156    9942.976562
         1  -43780.308594   10034.935547
         2  -43984.773438   12818.253906
         3  -43975.871094   10116.975586
         4  -44016.269531   10058.034180
# Cycle: 60, status: NCR, move: ('sh', 0.11057576588023274, 6, 2)
#     Time      Potential        Kinetic
         0  -44723.761719    9645.626953
         1  -44176.695312   10089.694336
         2  -43708.773438   12892.832031
         3  -44310.589844    9841.514648
         4  -43818.363281   10089.126953
# Cycle: 61, status: NCR, move: ('s-', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44415.660156    9942.976562
         1  -43780.308594   10034.935547
         2  -43984.773438   12818.253906
         3  -43975.871094   10116.975586
         4  -44016.269531   10058.034180
# Cycle: 62, status: ACC, move: ('tr', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44139.808594   10143.068359
         1  -43893.109375   10296.331055
         2  -44267.960938   10222.367188
         3  -43815.390625   10069.934570
         4  -44127.476562   10091.080078
         5  -43943.097656   12918.582031
         6  -44284.417969    9930.580078
         7  -43524.628906    9869.204102
# Cycle: 63, status: NCR, move: ('s+', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44033.593750    9971.671875
         1  -44094.792969   10106.138672
         2  -44540.839844    9800.312500
         3  -44111.265625   12898.865234
         4  -44149.250000   10312.093750
         5  -44048.683594   10477.125977
         6  -44487.710938   10011.089844
# Cycle: 64, status: NCR, move: ('s+', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44033.593750    9971.671875
         1  -44094.792969   10106.138672
         2  -44540.839844    9800.312500
         3  -44111.265625   12898.865234
         4  -44149.250000   10312.093750
         5  -44048.683594   10477.125977
         6  -44487.710938   10011.089844
# Cycle: 65, status: NCR, move: ('s+', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44033.593750    9971.671875
         1  -44094.792969   10106.138672
         2  -44540.839844    9800.312500
         3  -44111.265625   12898.865234
         4  -44149.250000   10312.093750
         5  -44048.683594   10477.125977
         6  -44487.710938   10011.089844
# Cycle: 66, status: NCR, move: ('sh', 0.11057576588023274, 1, 4)
#     Time      Potential        Kinetic
         0  -44033.878906   10119.797852
         1  -44372.121094   10098.302734
         2  -44299.164062   10266.181641
         3  -44651.929688    9595.050781
         4  -43708.773438   12796.823242
         5  -44224.750000    9978.630859
         6  -43957.453125   10262.398438
         7  -44026.554688   10094.095703
         8  -44031.843750   10199.175781
         9  -44056.546875   10052.921875
# Cycle: 67, status: NCR, move: ('s-', 0.1111665417290648, 2, 4)
#     Time      Potential        Kinetic
         0  -43440.183594   10205.615234
         1  -44025.570312   10069.753906
         2  -43766.445312   10281.862305
         3  -43733.699219    9842.732422
         4  -43984.773438   12719.732422
         5  -44249.691406   10183.166016
         6  -44295.074219   10034.908203
# Cycle: 68, status: ACC, move: ('tr', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -43524.628906    9869.204102
         1  -44284.417969    9930.580078
         2  -43943.097656   12918.582031
         3  -44127.476562   10091.080078
         4  -43815.390625   10069.934570
         5  -44267.960938   10222.367188
         6  -43893.109375   10296.331055
         7  -44139.808594   10143.068359
# Cycle: 69, status: NCR, move: ('sh', 0.11069778678907723, 5, 1)
#     Time      Potential        Kinetic
         0  -44459.765625   10072.777344
         1  -44112.718750   12987.531250
         2  -44577.808594    9960.411133
         3  -44653.769531    9799.284180
# Cycle: 70, status: KOB, move: ('sh', 0.10840664186294123, 3, 0)
#     Time      Potential        Kinetic
         0  -43985.507812   12868.075195
# Cycle: 71, status: NCR, move: ('sh', 0.10919706955774952, 1, 3)
#     Time      Potential        Kinetic
         0  -43661.222656    9959.103516
         1  -43753.160156   10500.503906
         2  -43936.539062   10192.284180
         3  -44081.070312   12779.615234
         4  -44335.402344    9872.476562
         5  -44134.964844    9936.115234
         6  -44481.605469    9805.525391
# Cycle: 72, status: ACC, move: ('sh', 0.11131037687475502, 2, 1)
#     Time      Potential        Kinetic
         0  -44405.851562    9700.085938
         1  -43943.097656   12894.968750
         2  -44158.769531    9503.593750
# Cycle: 73, status: NCR, move: ('s+', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44487.710938   10011.089844
         1  -44048.683594   10477.125977
         2  -44149.250000   10312.093750
         3  -44111.265625   12898.865234
         4  -44540.839844    9800.312500
         5  -44094.792969   10106.138672
         6  -44033.593750    9971.671875
# Cycle: 74, status: NCR, move: ('s+', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44487.710938   10011.089844
         1  -44048.683594   10477.125977
         2  -44149.250000   10312.093750
         3  -44111.265625   12898.865234
         4  -44540.839844    9800.312500
         5  -44094.792969   10106.138672
         6  -44033.593750    9971.671875
# Cycle: 75, status: NCR, move: ('s+', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44487.710938   10011.089844
         1  -44048.683594   10477.125977
         2  -44149.250000   10312.093750
         3  -44111.265625   12898.865234
         4  -44540.839844    9800.312500
         5  -44094.792969   10106.138672
         6  -44033.593750    9971.671875
# Cycle: 76, status: BTL, move: ('sh', 0.11131037687475502, 1, 0)
#     Time      Potential        Kinetic
         0  -43943.097656   12918.772461
         1  -43727.445312   10203.738281
# Cycle: 77, status: NCR, move: ('s-', 0.1111890282357032, 2, 1)
#     Time      Potential        Kinetic
         0  -43770.984375    9815.710938
         1  -43995.003906   12814.119141
         2  -44144.367188    9708.441406
# Cycle: 78, status: NCR, move: ('s+', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44487.710938   10011.089844
         1  -44048.683594   10477.125977
         2  -44149.250000   10312.093750
         3  -44111.265625   12898.865234
         4  -44540.839844    9800.312500
         5  -44094.792969   10106.138672
         6  -44033.593750    9971.671875
# Cycle: 79, status: NCR, move: ('s+', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44487.710938   10011.089844
         1  -44048.683594   10477.125977
         2  -44149.250000   10312.093750
         3  -44111.265625   12898.865234
         4  -44540.839844    9800.312500
         5  -44094.792969   10106.138672
         6  -44033.593750    9971.671875
# Cycle: 80, status: ACC, move: ('tr', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44158.769531    9503.593750
         1  -43943.097656   12894.968750
         2  -44405.851562    9700.085938
# Cycle: 81, status: ACC, move: ('tr', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44405.851562    9700.085938
         1  -43943.097656   12894.968750
         2  -44158.769531    9503.593750
# Cycle: 82, status: FTL, move: ('sh', 0.11131037687475502, 1, 3)
#     Time      Potential        Kinetic
         0  -44055.394531   10240.973633
         1  -44109.179688   10210.883789
         2  -44296.304688    9735.378906
         3  -43943.097656   12860.486328
         4  -44351.058594    9997.728516
         5  -44127.714844    9903.965820
         6  -44176.484375   10338.792969
# Cycle: 83, status: NCR, move: ('s+', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44487.710938   10011.089844
         1  -44048.683594   10477.125977
         2  -44149.250000   10312.093750
         3  -44111.265625   12898.865234
         4  -44540.839844    9800.312500
         5  -44094.792969   10106.138672
         6  -44033.593750    9971.671875
# Cycle: 84, status: ACC, move: ('tr', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44158.769531    9503.593750
         1  -43943.097656   12894.968750
         2  -44405.851562    9700.085938
# Cycle: 85, status: ACC, move: ('s-', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44682.160156   10042.021484
         1  -44542.062500   10340.517578
         2  -44621.980469    9924.457031
         3  -44656.730469   10119.534180
         4  -44385.984375   12960.070312
         5  -44107.492188   10516.748047
         6  -43947.992188   10652.529297
         7  -44033.375000   10311.187500
         8  -44055.144531   10692.468750
# Cycle: 86, status: ACC, move: ('s-', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44158.769531    9503.593750
         1  -43943.097656   12894.968750
         2  -44405.851562    9700.085938
# Cycle: 87, status: BTL, move: ('sh', 0.11131037687475502, 1, 0)
#     Time      Potential        Kinetic
         0  -43943.097656   12968.001953
         1  -43817.812500   10281.935547
         2  -44127.507812   10084.912109
# Cycle: 88, status: BTL, move: ('sh', 0.11131037687475502, 1, 0)
#     Time      Potential        Kinetic
         0  -43943.097656   12916.584961
         1  -44342.035156   10095.861328
# Cycle: 89, status: ACC, move: ('s-', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44682.160156   10042.021484
         1  -44542.062500   10340.517578
         2  -44621.980469    9924.457031
         3  -44656.730469   10119.534180
         4  -44385.984375   12960.070312
         5  -44107.492188   10516.748047
         6  -43947.992188   10652.529297
         7  -44033.375000   10311.187500
         8  -44055.144531   10692.468750
# Cycle: 90, status: ACC, move: ('s-', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44158.769531    9503.593750
         1  -43943.097656   12894.968750
         2  -44405.851562    9700.085938
# Cycle: 91, status: ACC, move: ('s-', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44682.160156   10042.021484
         1  -44542.062500   10340.517578
         2  -44621.980469    9924.457031
         3  -44656.730469   10119.534180
         4  -44385.984375   12960.070312
         5  -44107.492188   10516.748047
         6  -43947.992188   10652.529297
         7  -44033.375000   10311.187500
         8  -44055.144531   10692.468750
# Cycle: 92, status: ACC, move: ('tr', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44055.144531   10692.468750
         1  -44033.375000   10311.187500
         2  -43947.992188   10652.529297
         3  -44107.492188   10516.748047
         4  -44385.984375   12960.070312
         5  -44656.730469   10119.534180
         6  -44621.980469    9924.457031
         7  -44542.062500   10340.517578
         8  -44682.160156   10042.021484
# Cycle: 93, status: ACC, move: ('tr', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44682.160156   10042.021484
         1  -44542.062500   10340.517578
         2  -44621.980469    9924.457031
         3  -44656.730469   10119.534180
         4  -44385.984375   12960.070312
         5  -44107.492188   10516.748047
         6  -43947.992188   10652.529297
         7  -44033.375000   10311.187500
         8  -44055.144531   10692.468750
# Cycle: 94, status: ACC, move: ('tr', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44055.144531   10692.468750
         1  -44033.375000   10311.187500
         2  -43947.992188   10652.529297
