# Cycle: 800, status: NCR, move: ('s-', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44098.132812   10230.558594
         1  -43959.171875   10123.347656
         2  -44625.199219   10254.453125
         3  -44458.238281    9799.102539
         4  -44445.472656   10051.482422
         5  -44290.246094    9783.546875
         6  -44289.828125   12937.946289
         7  -43790.687500   10108.159180
         8  -44676.593750    9943.818359
