#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
505000,1009.9999999899404,-40004.82715940738,5663.282987460201,-34341.54417194718,254.10795828212778
510000,1019.999999989704,-40081.931951497565,5834.744617157843,-34247.187334339724,261.80133414603347
515000,1029.9999999894676,-40055.044713837466,5963.949327001196,-34091.09538683627,267.598668499875
520000,1039.9999999892311,-40146.85967985417,5809.278161086078,-34337.58151876809,260.6586702227567
525000,1049.9999999889947,-40272.45150587158,5599.381944286137,-34673.06956158544,251.2407585237873
530000,1059.9999999887582,-40222.07804405026,5887.312981594955,-34334.7650624553,264.1600437120084
535000,1069.9999999885217,-40514.521183468794,5785.552436363001,-34728.96874710579,259.5941118241222
540000,1079.9999999882853,-40423.34254372057,5736.846906403,-34686.495637317574,257.40872522017014
545000,1089.9999999880488,-40341.18312909153,5749.885787031701,-34591.29734205983,257.9937716220858
550000,1099.9999999878123,-40400.79686042783,5715.5256174530605,-34685.27124297477,256.45205234773755
555000,1109.9999999875758,-40759.11869364157,5739.455737292379,-35019.66295634919,257.5257818271367
560000,1119.9999999873394,-40463.89314182155,5794.309589205062,-34669.58355261649,259.98703978375056
565000,1129.999999987103,-40122.91408164934,5885.444785678783,-34237.46929597056,264.07621893210944
570000,1139.9999999868664,-40018.05692422576,5724.179486525493,-34293.87743770027,256.84034602935395
575000,1149.99999998663,-39876.06721490007,5722.3332457188835,-34153.73396918119,256.757506361461
580000,1159.9999999863935,-39671.881680962884,5774.859259708253,-33897.02242125463,259.1143156893882
585000,1169.999999986157,-40467.5715670763,5764.178071467988,-34703.39349560831,258.6350574672985
590000,1179.9999999859206,-40091.65174282111,5730.616280339349,-34361.035462481756,257.12916093363185
595000,1189.999999985684,-40262.517241726484,5882.636275220355,-34379.88096650613,263.95020282802534
600000,1199.9999999854476,-40455.52953917334,5760.363786155597,-34695.16575301774,258.4639128758693
605000,1209.9999999852112,-40428.773215432055,6004.667599211129,-34424.10561622093,269.4256718544578
610000,1219.9999999849747,-40201.07073106927,5918.5115437875265,-34282.55918728174,265.55990364442675
615000,1229.9999999847382,-40309.97332474771,5990.796930373506,-34319.176394374204,268.80330363691684
620000,1239.9999999845018,-40218.447601679945,5807.880759140318,-34410.56684253963,260.59596967324813
625000,1249.9999999842653,-40418.838644361706,5956.988929853942,-34461.84971450776,267.2863598421869
630000,1259.9999999840288,-39971.69057057802,5908.614750592848,-34063.07581998518,265.11584073642655
635000,1269.9999999837923,-39648.260000485636,5803.540703913895,-33844.71929657174,260.4012341152935
640000,1279.9999999835559,-39389.27562148482,5919.516802927273,-33469.758818557544,265.6050089919983
