#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
505000,1009.9999999899404,-38260.35916727608,6018.879797943286,-32241.479369332796,270.0633643043186,27.05366790267656,0.9885630444948533
510000,1019.999999989704,-37541.16831585444,6275.182327207383,-31265.98598864706,281.5634981591965,27.16583930064012,0.9844811349521767
515000,1029.9999999894676,-38171.17393599203,6260.19117421415,-31910.982761777883,280.8908545198375,26.88625813492128,0.9947184235312309
520000,1039.9999999892311,-37974.31054337861,6203.193280558376,-31771.117262820237,278.3333947539524,27.537692515910827,0.9711872660053212
525000,1049.9999999889947,-38273.514825641745,6229.673539052977,-32043.84128658877,279.52154735655853,27.299283230072128,0.9796688096617095
530000,1059.9999999887582,-38371.77317391004,6279.817359996598,-32091.955813913446,281.7714691755215,27.516197028248857,0.9719459516577187
535000,1069.9999999885217,-38324.61310629304,6023.505986236668,-32301.107120056375,270.27093847365876,27.523340466167195,0.9716936917412968
540000,1079.9999999882853,-38507.271892457386,6322.740817560419,-32184.531074896968,283.69741781487136,27.43249324569049,0.9749116154735233
545000,1089.9999999880488,-38497.80948620331,6085.263020303921,-32412.546465899388,273.0419378870974,27.606247274824838,0.9687755108609677
550000,1099.9999999878123,-38343.75181876863,6162.803258169111,-32180.948560599518,276.521119763098,27.147610586020654,0.9851421811831303
555000,1109.9999999875758,-38226.68764797078,6168.131971279311,-32058.555676691467,276.7602157806734,27.61887569870849,0.9683325490281721
560000,1119.9999999873394,-37723.081495716906,6243.280666199786,-31479.80082951712,280.13209062360295,27.158360388279434,0.9847522429286446
565000,1129.999999987103,-37860.60163418573,6117.616781122963,-31742.984853062768,274.4936308578847,27.213288334161543,0.9827645956718093
570000,1139.9999999868664,-38282.22841778966,6081.437235292395,-32200.79118249726,272.8702773113752,27.659384127148073,0.9669143818850532
575000,1149.99999998663,-38389.49052898574,6049.182817647121,-32340.30771133862,271.42304180653326,27.03104004034828,0.9893905771550937
580000,1159.9999999863935,-38260.25449160504,6221.968009023554,-32038.286482581483,279.1758050534468,27.231142699951885,0.9821202364258436
585000,1169.999999986157,-38124.600772642116,6247.411221691438,-31877.18955095068,280.3174260597588,26.87240821431919,0.995231097016892
590000,1179.9999999859206,-37986.626508466274,6236.208128153191,-31750.418380313084,279.81475027404383,26.687360212170272,1.002131949132474
595000,1189.999999985684,-37993.10159529336,6165.748155371075,-31827.353439922284,276.65325545488645,27.14091897664656,0.9853850685614131
600000,1199.9999999854476,-38025.46093117409,6137.193178997288,-31888.267752176806,275.37201156133494,27.403937304472283,0.9759275103237813
605000,1209.9999999852112,-37867.57001273727,6243.847803666904,-31623.722209070365,280.15753772630893,27.316083536376926,0.9790662805305603
610000,1219.9999999849747,-38268.69555998426,5997.2801882556905,-32271.415371728574,269.0942033548201,27.127590561588953,0.9858692111230438
615000,1229.9999999847382,-38501.69006606885,6304.02859409827,-32197.661471970576,282.85781207568897,27.081125073326483,0.9875607543707388
620000,1239.9999999845018,-38272.56480034092,6202.840604018349,-32069.724196322575,278.31757037863537,27.038152282247935,0.9891303232352062
625000,1249.9999999842653,-38233.329677803995,6265.051971437577,-31968.277706366418,281.10895544483157,26.980185558591707,0.9912554622184966
630000,1259.9999999840288,-38406.989744182174,6246.039255156209,-32160.950489025963,280.2558667811795,27.400160965193717,0.9760620144018759
635000,1269.9999999837923,-38429.27068849699,6288.950451288801,-32140.320237208187,282.18126525779473,27.462986112130476,0.9738291457974273
640000,1279.9999999835559,-38425.74276119748,6037.753045919176,-32387.9897152783,270.91019511251324,27.266034796704258,0.9808634260913985
645000,1289.9999999833194,-38041.06358258246,5910.122559623511,-32130.94102295895,265.183495182639,27.614456050205767,0.968487529068071
650000,1299.999999983083,-38232.1425934278,6009.039345235294,-32223.103248192507,269.62182935864547,27.623366985075027,0.9681751077293589
655000,1309.9999999828465,-38199.86767259595,6124.223551075374,-32075.644121520578,274.7900724849699,27.136870234902805,0.9855320851342981
660000,1319.99999998261,-39136.14097067588,6157.361116118755,-32978.77985455713,276.27693426006743,27.237350020688886,0.9818964137960664
665000,1329.9999999823735,-37968.50627572937,6096.944969824346,-31871.561305905023,273.5660996406179,27.827282806957164,0.9610804077477602
670000,1339.999999982137,-38103.903053179325,6211.37769859248,-31892.525354586847,278.7006244616994,27.155306373714467,0.9848629928370198
