# Cycle: 1750, status: ACC, move: ('tr', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44374.425781   10182.533203
         1  -43879.136719   10413.802734
         2  -44403.507812   12892.954102
         3  -43920.582031   10564.904297
         4  -43833.152344   10169.888672
         5  -44510.882812   10317.419922
         6  -44076.718750   10160.975586
         7  -44359.843750   10115.946289
