# Cycle: 1650, status: FTL, move: ('sh', 0.10894494022211425, 2, 3)
#     Time      Potential        Kinetic
         0  -44345.753906    9839.616211
         1  -44358.054688    9999.517578
         2  -43660.140625    9941.894531
         3  -44145.718750   12776.670898
         4  -44212.359375   10202.855469
         5  -44092.449219   10289.671875
         6  -44160.339844   10536.193359
         7  -44425.886719   10209.150391
