# Cycle: 1500, status: ACC, move: ('s+', 0.11180787092150518, 8, 4)
#     Time      Potential        Kinetic
         0  -43932.941406   10307.769531
         1  -44163.160156   10235.949219
         2  -43964.394531   10024.084961
         3  -44279.140625    9889.679688
         4  -44403.507812   12819.018555
         5  -44220.527344   10093.334961
         6  -44368.550781   10327.146484
         7  -44068.261719   10385.668945
         8  -44176.832031    9970.240234
