# Cycle: 0, status: ACC, move: ('ld', 0, 0, 0)
#     Time       Orderp
# Cycle: 13, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.108480
         1     0.110765
         2     0.107410
# Cycle: 14, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.108195
         1     0.108866
         2     0.109814
         3     0.108422
# Cycle: 15, status: KOB, move: ('sh', 0.10831435731240793, 1, 0)
#     Time       Orderp
         0     0.108314
# Cycle: 16, status: ACC, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.108381
         1     0.108554
         2     0.109814
         3     0.108692
         4     0.108363
# Cycle: 17, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.108363
         1     0.108692
         2     0.109814
         3     0.108554
         4     0.108381
# Cycle: 18, status: ACC, move: ('sh', 0.1085080642164445, 1, 4)
#     Time       Orderp
         0     0.108245
         1     0.108575
         2     0.109014
         3     0.108877
         4     0.108508
         5     0.108695
         6     0.110024
         7     0.108141
# Cycle: 19, status: ACC, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.108422
         1     0.109814
         2     0.108866
         3     0.108195
# Cycle: 20, status: ACC, move: ('s+', 0.1085080642164445, 1, 4)
#     Time       Orderp
         0     0.108245
         1     0.108575
         2     0.109014
         3     0.108877
         4     0.108508
         5     0.108695
         6     0.110024
         7     0.108141
# Cycle: 21, status: ACC, move: ('sh', 0.10958558299338478, 6, 5)
#     Time       Orderp
         0     0.108491
         1     0.108872
         2     0.108608
         3     0.108589
         4     0.110013
         5     0.109586
         6     0.108577
         7     0.109036
         8     0.109062
         9     0.109402
        10     0.109477
        11     0.109092
        12     0.109324
        13     0.108974
        14     0.107813
# Cycle: 22, status: ACC, move: ('s-', 0.11076551810017414, 1, 1)
#     Time       Orderp
         0     0.108106
         1     0.110765
         2     0.108487
# Cycle: 23, status: ACC, move: ('s-', 0.10958558299338478, 6, 5)
#     Time       Orderp
         0     0.108491
         1     0.108872
         2     0.108608
         3     0.108589
         4     0.110013
         5     0.109586
         6     0.108577
         7     0.109036
         8     0.109062
         9     0.109402
        10     0.109477
        11     0.109092
        12     0.109324
        13     0.108974
        14     0.107813
# Cycle: 24, status: ACC, move: ('s-', 0.11076551810017414, 1, 1)
#     Time       Orderp
         0     0.108106
         1     0.110765
         2     0.108487
# Cycle: 25, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.108487
         1     0.110765
         2     0.108106
# Cycle: 26, status: BTL, move: ('sh', 0.11076551810017414, 1, 0)
#     Time       Orderp
         0     0.110765
         1     0.109864
# Cycle: 27, status: ACC, move: ('sh', 0.11076551810017414, 1, 1)
#     Time       Orderp
         0     0.108397
         1     0.110765
         2     0.108277
# Cycle: 28, status: BTL, move: ('sh', 0.11076551810017414, 1, 0)
#     Time       Orderp
         0     0.110765
         1     0.109599
# Cycle: 29, status: NCR, move: ('s-', 0.10892199043352069, 1, 1)
#     Time       Orderp
         0     0.107986
         1     0.108922
         2     0.108373
# Cycle: 30, status: ACC, move: ('s+', 0.10981347822558005, 1, 3)
#     Time       Orderp
         0     0.107775
         1     0.108933
         2     0.108671
         3     0.109814
         4     0.109719
         5     0.108592
         6     0.108824
         7     0.108042
# Cycle: 31, status: NCR, move: ('sh', 0.10892658077806322, 6, 1)
#     Time       Orderp
         0     0.107975
         1     0.108927
         2     0.108458
# Cycle: 32, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.108042
         1     0.108824
         2     0.108592
         3     0.109719
         4     0.109814
         5     0.108671
         6     0.108933
         7     0.107775
# Cycle: 33, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.107775
         1     0.108933
         2     0.108671
         3     0.109814
         4     0.109719
         5     0.108592
         6     0.108824
         7     0.108042
# Cycle: 34, status: ACC, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.108397
         1     0.110765
         2     0.108277
# Cycle: 35, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.108277
         1     0.110765
         2     0.108397
# Cycle: 36, status: NCR, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.108373
         1     0.108922
         2     0.107986
# Cycle: 37, status: BTL, move: ('sh', 0.11076551810017414, 1, 0)
#     Time       Orderp
         0     0.110765
         1     0.109353
# Cycle: 38, status: BTL, move: ('sh', 0.11076551810017414, 1, 0)
#     Time       Orderp
         0     0.110765
         1     0.107684
# Cycle: 39, status: ACC, move: ('sh', 0.11076551810017414, 1, 2)
#     Time       Orderp
         0     0.108465
         1     0.109937
         2     0.110765
         3     0.109727
         4     0.108640
         5     0.108764
         6     0.108074
# Cycle: 40, status: ACC, move: ('sh', 0.11076551810017414, 2, 1)
#     Time       Orderp
         0     0.108114
         1     0.110765
         2     0.108274
# Cycle: 41, status: FTL, move: ('sh', 0.11076551810017414, 1, 1)
#     Time       Orderp
         0     0.108452
         1     0.110765
         2     0.109289
         3     0.108436
# Cycle: 42, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.108274
         1     0.110765
         2     0.108114
# Cycle: 43, status: ACC, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.108243
         1     0.109586
         2     0.108509
         3     0.109334
         4     0.108276
# Cycle: 44, status: ACC, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.108274
         1     0.110765
         2     0.108114
# Cycle: 45, status: BTL, move: ('sh', 0.11076551810017414, 1, 0)
#     Time       Orderp
         0     0.110765
         1     0.108674
# Cycle: 46, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.108114
         1     0.110765
         2     0.108274
# Cycle: 47, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.108373
         1     0.109125
         2     0.109240
         3     0.108922
         4     0.107962
# Cycle: 48, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.108114
         1     0.110765
         2     0.108274
# Cycle: 49, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.108373
         1     0.109125
         2     0.109240
         3     0.108922
         4     0.107962
# Cycle: 50, status: NCR, move: ('sh', 0.10899541274750957, 2, 2)
#     Time       Orderp
         0     0.108278
         1     0.108559
         2     0.108995
         3     0.108366
# Cycle: 51, status: NCR, move: ('s+', 0.10910545357588652, 8, 3)
#     Time       Orderp
         0     0.108274
         1     0.108731
         2     0.109708
         3     0.109106
         4     0.108433
# Cycle: 52, status: ACC, move: ('s-', 0.11076551810017414, 1, 1)
#     Time       Orderp
         0     0.108071
         1     0.110765
         2     0.108790
         3     0.109021
         4     0.108743
         5     0.108067
# Cycle: 53, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.108067
         1     0.108743
         2     0.109021
         3     0.108790
         4     0.110765
         5     0.108071
# Cycle: 54, status: NCR, move: ('sh', 0.10915585188161016, 1, 0)
#     Time       Orderp
         0     0.107977
# Cycle: 55, status: ACC, move: ('s-', 0.10948515881159393, 3, 1)
#     Time       Orderp
         0     0.108231
         1     0.109485
         2     0.109289
         3     0.108355
# Cycle: 56, status: BTL, move: ('sh', 0.10948515881159393, 1, 0)
#     Time       Orderp
         0     0.109485
         1     0.108758
         2     0.109576
         3     0.108203
# Cycle: 57, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.108355
         1     0.109289
         2     0.109485
         3     0.108231
# Cycle: 58, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.108231
         1     0.109485
         2     0.109289
         3     0.108355
# Cycle: 59, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.108067
         1     0.108743
         2     0.109021
         3     0.108790
         4     0.110765
         5     0.108071
# Cycle: 60, status: ACC, move: ('sh', 0.1092245393673053, 2, 2)
#     Time       Orderp
         0     0.108469
         1     0.109143
         2     0.109225
         3     0.108248
# Cycle: 61, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.108231
         1     0.109485
         2     0.109289
         3     0.108355
# Cycle: 62, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.108355
         1     0.109289
         2     0.109485
         3     0.108231
# Cycle: 63, status: NCR, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.108492
         1     0.108923
         2     0.110202
         3     0.110345
         4     0.110084
         5     0.108824
         6     0.109140
         7     0.109366
         8     0.107946
# Cycle: 64, status: NCR, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.108492
         1     0.108923
         2     0.110202
         3     0.110345
         4     0.110084
         5     0.108824
         6     0.109140
         7     0.109366
         8     0.107946
# Cycle: 65, status: NCR, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.108492
         1     0.108923
         2     0.110202
         3     0.110345
         4     0.110084
         5     0.108824
         6     0.109140
         7     0.109366
         8     0.107946
# Cycle: 66, status: ACC, move: ('sh', 0.10948515881159393, 2, 1)
#     Time       Orderp
         0     0.107900
         1     0.109485
         2     0.108717
         3     0.109085
         4     0.108159
# Cycle: 67, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.108248
         1     0.109225
         2     0.109143
         3     0.108469
# Cycle: 68, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.108469
         1     0.109143
         2     0.109225
         3     0.108248
# Cycle: 69, status: ACC, move: ('sh', 0.1092245393673053, 2, 2)
#     Time       Orderp
         0     0.108135
         1     0.109099
         2     0.109225
         3     0.108765
         4     0.109385
         5     0.108363
# Cycle: 70, status: FTL, move: ('sh', 0.10964488132147374, 4, 2)
#     Time       Orderp
         0     0.107819
         1     0.109726
         2     0.109645
         3     0.108867
         4     0.108997
         5     0.108942
         6     0.108352
# Cycle: 71, status: ACC, move: ('sh', 0.10852188719332172, 3, 5)
#     Time       Orderp
         0     0.108496
         1     0.109133
         2     0.109321
         3     0.109018
         4     0.109082
         5     0.108522
         6     0.109197
         7     0.108484
# Cycle: 72, status: ACC, move: ('sh', 0.10936178491593838, 4, 1)
#     Time       Orderp
         0     0.108092
         1     0.109362
         2     0.108311
# Cycle: 73, status: NCR, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.108377
         1     0.110009
         2     0.108362
# Cycle: 74, status: NCR, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.108377
         1     0.110009
         2     0.108362
# Cycle: 75, status: NCR, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.108377
         1     0.110009
         2     0.108362
# Cycle: 76, status: BTL, move: ('sh', 0.10936178491593838, 1, 0)
#     Time       Orderp
         0     0.109362
         1     0.108434
# Cycle: 77, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.108159
         1     0.109085
         2     0.108717
         3     0.109485
         4     0.107900
# Cycle: 78, status: NCR, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.107946
         1     0.109366
         2     0.109140
         3     0.108824
         4     0.110084
         5     0.110345
         6     0.110202
         7     0.108923
         8     0.108492
# Cycle: 79, status: NCR, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.107946
         1     0.109366
         2     0.109140
         3     0.108824
         4     0.110084
         5     0.110345
         6     0.110202
         7     0.108923
         8     0.108492
# Cycle: 80, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.107900
         1     0.109485
         2     0.108717
         3     0.109085
         4     0.108159
# Cycle: 81, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.108159
         1     0.109085
         2     0.108717
         3     0.109485
         4     0.107900
# Cycle: 82, status: ACC, move: ('sh', 0.10948515881159393, 3, 1)
#     Time       Orderp
         0     0.108450
         1     0.109485
         2     0.109007
         3     0.109096
         4     0.107734
# Cycle: 83, status: NCR, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.107946
         1     0.109366
         2     0.109140
         3     0.108824
         4     0.110084
         5     0.110345
         6     0.110202
         7     0.108923
         8     0.108492
# Cycle: 84, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.107734
         1     0.109096
         2     0.109007
         3     0.109485
         4     0.108450
# Cycle: 85, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.108311
         1     0.109362
         2     0.108092
# Cycle: 86, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.107734
         1     0.109096
         2     0.109007
         3     0.109485
         4     0.108450
# Cycle: 87, status: ACC, move: ('sh', 0.10948515881159393, 3, 3)
#     Time       Orderp
         0     0.108270
         1     0.108588
         2     0.109642
         3     0.109485
         4     0.108409
# Cycle: 88, status: ACC, move: ('sh', 0.10900917392586731, 1, 2)
#     Time       Orderp
         0     0.108488
         1     0.109607
         2     0.109009
         3     0.108581
         4     0.108061
# Cycle: 89, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.108311
         1     0.109362
         2     0.108092
# Cycle: 90, status: ACC, move: ('s-', 0.10900917392586731, 1, 2)
#     Time       Orderp
         0     0.108488
         1     0.109607
         2     0.109009
         3     0.108581
         4     0.108061
# Cycle: 91, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.108311
         1     0.109362
         2     0.108092
# Cycle: 92, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.108092
         1     0.109362
         2     0.108311
# Cycle: 93, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.108311
         1     0.109362
         2     0.108092
# Cycle: 94, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.108092
         1     0.109362
         2     0.108311
# Cycle: 95, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.108311
         1     0.109362
         2     0.108092
# Cycle: 96, status: BTL, move: ('sh', 0.10936178491593838, 1, 0)
#     Time       Orderp
         0     0.109362
         1     0.108691
         2     0.110022
         3     0.109649
         4     0.108565
         5     0.109663
         6     0.108919
# Cycle: 97, status: NCR, move: ('s+', 0.10973149046650185, 4, 1)
#     Time       Orderp
         0     0.108164
         1     0.109731
         2     0.109066
         3     0.107511
# Cycle: 98, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.108092
         1     0.109362
         2     0.108311
# Cycle: 99, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.108337
         1     0.109009
         2     0.109590
         3     0.108484
# Cycle: 100, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.108092
         1     0.109362
         2     0.108311
# Cycle: 101, status: NCR, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.107511
         1     0.109066
         2     0.109731
         3     0.108164
# Cycle: 102, status: NCR, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.107511
         1     0.109066
         2     0.109731
         3     0.108164
# Cycle: 103, status: BTL, move: ('sh', 0.10936178491593838, 1, 0)
#     Time       Orderp
         0     0.109362
         1     0.109387
         2     0.108786
         3     0.109240
         4     0.109183
# Cycle: 104, status: ACC, move: ('s-', 0.10931148155614762, 2, 2)
#     Time       Orderp
         0     0.107985
         1     0.108656
         2     0.109311
         3     0.108869
         4     0.108438
# Cycle: 105, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.108092
         1     0.109362
         2     0.108311
# Cycle: 106, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.108311
         1     0.109362
         2     0.108092
# Cycle: 107, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.108438
         1     0.108869
         2     0.109311
         3     0.108656
         4     0.107985
# Cycle: 108, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.107985
         1     0.108656
         2     0.109311
         3     0.108869
         4     0.108438
# Cycle: 109, status: NCR, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.107511
         1     0.109066
         2     0.109731
         3     0.108164
# Cycle: 110, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.108092
         1     0.109362
         2     0.108311
# Cycle: 111, status: NCR, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.107511
         1     0.109066
         2     0.109731
         3     0.108164
# Cycle: 112, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.107985
         1     0.108656
         2     0.109311
         3     0.108869
         4     0.108438
# Cycle: 113, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.108092
         1     0.109362
         2     0.108311
# Cycle: 114, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.107985
         1     0.108656
         2     0.109311
         3     0.108869
         4     0.108438
# Cycle: 115, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.108438
         1     0.108869
         2     0.109311
         3     0.108656
         4     0.107985
# Cycle: 116, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.108311
         1     0.109362
         2     0.108092
# Cycle: 117, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.108438
         1     0.108869
         2     0.109311
         3     0.108656
         4     0.107985
# Cycle: 118, status: ACC, move: ('sh', 0.10931148155614762, 2, 5)
#     Time       Orderp
         0     0.108322
         1     0.108974
         2     0.109316
         3     0.109385
         4     0.109375
         5     0.109311
         6     0.108940
         7     0.108305
# Cycle: 119, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.108305
         1     0.108940
         2     0.109311
         3     0.109375
         4     0.109385
         5     0.109316
         6     0.108974
         7     0.108322
# Cycle: 120, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.108322
         1     0.108974
         2     0.109316
         3     0.109385
         4     0.109375
         5     0.109311
         6     0.108940
         7     0.108305
# Cycle: 121, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.108305
         1     0.108940
         2     0.109311
         3     0.109375
         4     0.109385
         5     0.109316
         6     0.108974
         7     0.108322
# Cycle: 122, status: NCR, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.107511
         1     0.109066
         2     0.109731
         3     0.108164
# Cycle: 123, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.108322
         1     0.108974
         2     0.109316
         3     0.109385
         4     0.109375
         5     0.109311
         6     0.108940
         7     0.108305
# Cycle: 124, status: NCR, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.108164
         1     0.109731
         2     0.109066
         3     0.107511
# Cycle: 125, status: NCR, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.108164
         1     0.109731
         2     0.109066
         3     0.107511
# Cycle: 126, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.108305
         1     0.108940
         2     0.109311
         3     0.109375
         4     0.109385
         5     0.109316
         6     0.108974
         7     0.108322
# Cycle: 127, status: ACC, move: ('sh', 0.10931148155614762, 2, 3)
#     Time       Orderp
         0     0.108223
         1     0.109600
         2     0.108829
         3     0.109311
         4     0.109093
         5     0.109062
         6     0.108627
         7     0.109507
         8     0.109054
         9     0.109050
        10     0.108297
# Cycle: 128, status: ACC, move: ('s+', 0.10973149046650185, 2, 2)
#     Time       Orderp
         0     0.108047
         1     0.108684
         2     0.109731
         3     0.108000
# Cycle: 129, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.108092
         1     0.109362
         2     0.108311
# Cycle: 130, status: ACC, move: ('s-', 0.10973149046650185, 2, 2)
#     Time       Orderp
         0     0.108047
         1     0.108684
         2     0.109731
         3     0.108000
# Cycle: 131, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.108092
         1     0.109362
         2     0.108311
# Cycle: 132, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.108311
         1     0.109362
         2     0.108092
# Cycle: 133, status: NCR, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.108297
         1     0.109050
         2     0.109054
         3     0.109507
         4     0.108627
         5     0.109062
         6     0.109093
         7     0.109311
         8     0.108829
         9     0.109600
        10     0.108223
# Cycle: 134, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.108000
         1     0.109731
         2     0.108684
         3     0.108047
# Cycle: 135, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.108047
         1     0.108684
         2     0.109731
         3     0.108000
# Cycle: 136, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.108092
         1     0.109362
         2     0.108311
# Cycle: 137, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.108311
         1     0.109362
         2     0.108092
# Cycle: 138, status: NCR, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.108297
         1     0.109050
         2     0.109054
         3     0.109507
         4     0.108627
         5     0.109062
         6     0.109093
         7     0.109311
         8     0.108829
         9     0.109600
        10     0.108223
# Cycle: 139, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.108000
         1     0.109731
         2     0.108684
         3     0.108047
# Cycle: 140, status: ACC, move: ('sh', 0.10973149046650185, 1, 1)
#     Time       Orderp
         0     0.108204
         1     0.109731
         2     0.109231
         3     0.108372
# Cycle: 141, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.108372
         1     0.109231
         2     0.109731
         3     0.108204
# Cycle: 142, status: ACC, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.108000
         1     0.108575
         2     0.108512
         3     0.109609
         4     0.109386
         5     0.108960
         6     0.108628
         7     0.108853
         8     0.109153
         9     0.109275
        10     0.107481
# Cycle: 143, status: BTL, move: ('sh', 0.10960839383915835, 3, 0)
#     Time       Orderp
         0     0.109609
         1     0.108634
         2     0.109441
         3     0.109456
         4     0.109329
         5     0.108602
         6     0.108910
         7     0.109194
         8     0.109098
         9     0.109353
# Cycle: 144, status: ACC, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.108372
         1     0.109231
         2     0.109731
         3     0.108204
# Cycle: 145, status: ACC, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.108000
         1     0.108575
         2     0.108512
         3     0.109609
         4     0.109386
         5     0.108960
         6     0.108628
         7     0.108853
         8     0.109153
         9     0.109275
        10     0.107481
# Cycle: 146, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.107481
         1     0.109275
         2     0.109153
         3     0.108853
         4     0.108628
         5     0.108960
         6     0.109386
         7     0.109609
         8     0.108512
         9     0.108575
        10     0.108000
# Cycle: 147, status: ACC, move: ('sh', 0.10942577392917992, 6, 1)
#     Time       Orderp
         0     0.108472
         1     0.109426
         2     0.108766
         3     0.109218
         4     0.108446
# Cycle: 148, status: NCR, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.108204
         1     0.109731
         2     0.109231
         3     0.108372
# Cycle: 149, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.108311
         1     0.109362
         2     0.108092
# Cycle: 150, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.108092
         1     0.109362
         2     0.108311
# Cycle: 151, status: ACC, move: ('sh', 0.10936178491593838, 1, 4)
#     Time       Orderp
         0     0.108427
         1     0.108916
         2     0.109660
         3     0.109251
         4     0.109362
         5     0.110156
         6     0.108708
         7     0.109166
         8     0.108308
# Cycle: 152, status: ACC, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.108372
         1     0.109231
         2     0.109731
         3     0.108204
# Cycle: 153, status: FTL, move: ('sh', 0.10973149046650185, 2, 2)
#     Time       Orderp
         0     0.108083
         1     0.108957
         2     0.109731
         3     0.109962
         4     0.108894
         5     0.109182
         6     0.108873
         7     0.108157
# Cycle: 154, status: ACC, move: ('s-', 0.11039021695784472, 10, 4)
#     Time       Orderp
         0     0.108070
         1     0.110380
         2     0.109015
         3     0.108975
         4     0.108931
         5     0.109271
         6     0.108678
         7     0.108830
         8     0.109615
         9     0.108451
# Cycle: 155, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.108372
         1     0.109231
         2     0.109731
         3     0.108204
# Cycle: 156, status: ACC, move: ('s+', 0.10936178491593838, 1, 4)
#     Time       Orderp
         0     0.108427
         1     0.108916
         2     0.109660
         3     0.109251
         4     0.109362
         5     0.110156
         6     0.108708
         7     0.109166
         8     0.108308
# Cycle: 157, status: ACC, move: ('sh', 0.10936178491593838, 4, 1)
#     Time       Orderp
         0     0.107740
         1     0.109362
         2     0.108561
         3     0.109572
         4     0.108440
# Cycle: 158, status: ACC, move: ('s-', 0.10863240768757731, 6, 5)
#     Time       Orderp
         0     0.108411
         1     0.108631
         2     0.109673
         3     0.109865
         4     0.109144
         5     0.108632
         6     0.108692
         7     0.108499
# Cycle: 159, status: ACC, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.108372
         1     0.109231
         2     0.109731
         3     0.108204
# Cycle: 160, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.108204
         1     0.109731
         2     0.109231
         3     0.108372
# Cycle: 161, status: ACC, move: ('tr', 0, 0, 0)
#     Time       Orderp
         0     0.108372
         1     0.109231
         2     0.109731
         3     0.108204
# Cycle: 162, status: ACC, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.108411
         1     0.108631
         2     0.109673
         3     0.109865
         4     0.109144
         5     0.108632
         6     0.108692
         7     0.108499
# Cycle: 163, status: ACC, move: ('s-', 0, 0, 0)
#     Time       Orderp
         0     0.107740
         1     0.109362
         2     0.108561
         3     0.109572
         4     0.108440
# Cycle: 164, status: ACC, move: ('tr', 0, 0, 0)
