# Cycle: 250, status: ACC, move: ('sh', 0.11180787092150518, 5, 4)
#     Time      Potential        Kinetic
         0  -44065.949219   10024.568359
         1  -44249.804688    9906.175781
         2  -43590.867188   10548.640625
         3  -44272.707031   10114.672852
         4  -44403.507812   12768.458984
         5  -44102.468750   10306.574219
         6  -44313.058594   10329.115234
         7  -44629.941406    9879.220703
