# Cycle: 250, status: ACC
#     Step              Filename       index    vel
         0    010_1014_trajB.trr           4     -1
         1    010_1014_trajB.trr           3     -1
         2    010_1014_trajB.trr           2     -1
         3    010_1014_trajB.trr           1     -1
         4    010_1014_trajB.trr           0     -1
         5    010_1015_trajF.trr           1      1
         6    010_1015_trajF.trr           2      1
         7    010_1015_trajF.trr           3      1
