r [A]    g_OO(r)
2.500000000000000139e-02 0.000000000000000000e+00
7.500000000000001110e-02 0.000000000000000000e+00
1.250000000000000000e-01 0.000000000000000000e+00
1.750000000000000167e-01 0.000000000000000000e+00
2.250000000000000056e-01 0.000000000000000000e+00
2.750000000000000222e-01 0.000000000000000000e+00
3.250000000000000666e-01 0.000000000000000000e+00
3.750000000000000000e-01 0.000000000000000000e+00
4.250000000000000444e-01 0.000000000000000000e+00
4.749999999999999778e-01 0.000000000000000000e+00
5.250000000000000222e-01 0.000000000000000000e+00
5.750000000000000666e-01 0.000000000000000000e+00
6.250000000000000000e-01 0.000000000000000000e+00
6.750000000000000444e-01 0.000000000000000000e+00
7.250000000000000888e-01 0.000000000000000000e+00
7.750000000000000222e-01 0.000000000000000000e+00
8.250000000000000666e-01 0.000000000000000000e+00
8.750000000000000000e-01 0.000000000000000000e+00
9.250000000000000444e-01 0.000000000000000000e+00
9.750000000000000888e-01 0.000000000000000000e+00
1.024999999999999911e+00 0.000000000000000000e+00
1.075000000000000178e+00 0.000000000000000000e+00
1.125000000000000000e+00 0.000000000000000000e+00
1.175000000000000266e+00 0.000000000000000000e+00
1.225000000000000089e+00 0.000000000000000000e+00
1.274999999999999911e+00 0.000000000000000000e+00
1.325000000000000178e+00 0.000000000000000000e+00
1.375000000000000000e+00 0.000000000000000000e+00
1.425000000000000266e+00 0.000000000000000000e+00
1.475000000000000089e+00 0.000000000000000000e+00
1.524999999999999911e+00 0.000000000000000000e+00
1.575000000000000178e+00 0.000000000000000000e+00
1.625000000000000000e+00 0.000000000000000000e+00
1.675000000000000266e+00 0.000000000000000000e+00
1.725000000000000089e+00 0.000000000000000000e+00
1.774999999999999911e+00 0.000000000000000000e+00
1.825000000000000178e+00 0.000000000000000000e+00
1.875000000000000000e+00 0.000000000000000000e+00
1.925000000000000266e+00 0.000000000000000000e+00
1.975000000000000089e+00 0.000000000000000000e+00
2.025000000000000355e+00 0.000000000000000000e+00
2.075000000000000178e+00 0.000000000000000000e+00
2.125000000000000000e+00 0.000000000000000000e+00
2.174999999999999822e+00 0.000000000000000000e+00
2.225000000000000089e+00 0.000000000000000000e+00
2.275000000000000355e+00 0.000000000000000000e+00
2.325000000000000178e+00 0.000000000000000000e+00
2.375000000000000000e+00 0.000000000000000000e+00
2.425000000000000266e+00 0.000000000000000000e+00
2.475000000000000089e+00 7.721855843509505424e-04
2.525000000000000355e+00 1.418055503708411276e-02
2.575000000000000178e+00 1.425942199201645222e-01
2.625000000000000000e+00 6.182194710592684439e-01
2.675000000000000266e+00 1.579310737238458273e+00
2.725000000000000089e+00 2.672807854660467441e+00
2.775000000000000355e+00 3.342374260915661921e+00
2.825000000000000178e+00 3.379994821789859216e+00
2.875000000000000000e+00 2.972144092311825414e+00
2.925000000000000266e+00 2.387564917117785956e+00
2.975000000000000089e+00 1.846323939551267612e+00
3.025000000000000355e+00 1.428611896393394032e+00
3.075000000000000178e+00 1.133464072414135160e+00
3.125000000000000000e+00 9.533069159142555371e-01
3.175000000000000266e+00 8.396854324999883934e-01
3.225000000000000089e+00 7.840617461622035878e-01
3.275000000000000355e+00 7.558137852856711136e-01
3.325000000000000178e+00 7.510584323651471328e-01
3.375000000000000000e+00 7.492239828129287904e-01
3.425000000000000266e+00 7.702701056185925488e-01
3.475000000000000089e+00 7.839277406015798810e-01
3.525000000000000355e+00 8.044484284296240517e-01
3.575000000000000178e+00 8.250113122602054094e-01
3.625000000000000000e+00 8.482728984060613486e-01
3.675000000000000266e+00 8.721687099943472576e-01
3.725000000000000089e+00 8.959720556110376544e-01
3.775000000000000355e+00 9.190540296648308516e-01
3.825000000000000178e+00 9.446721779062219326e-01
3.875000000000000000e+00 9.741190248604715274e-01
3.925000000000000266e+00 9.952995027130365768e-01
3.975000000000000089e+00 1.019929883160495265e+00
4.025000000000000355e+00 1.039134953412555795e+00
4.075000000000000178e+00 1.061750952892734690e+00
4.125000000000000000e+00 1.076577898721348792e+00
4.175000000000000711e+00 1.099164596072534472e+00
4.224999999999999645e+00 1.111738603462216535e+00
4.275000000000000355e+00 1.127238901337755950e+00
4.325000000000000178e+00 1.135166095202057024e+00
4.375000000000000000e+00 1.139658302502064346e+00
4.425000000000000711e+00 1.149269931100051378e+00
4.474999999999999645e+00 1.152280729437242801e+00
4.525000000000000355e+00 1.141852301018932314e+00
4.575000000000000178e+00 1.134113640335618456e+00
4.625000000000000000e+00 1.127275195324722201e+00
4.675000000000000711e+00 1.117241493894787441e+00
4.724999999999999645e+00 1.106429167502919642e+00
4.775000000000000355e+00 1.093592133996704518e+00
4.825000000000001066e+00 1.076424393483651487e+00
4.875000000000000000e+00 1.058908510119248136e+00
4.925000000000000711e+00 1.044816964503803236e+00
4.974999999999999645e+00 1.028121537161810872e+00
5.025000000000000355e+00 1.011382273542313026e+00
5.075000000000001066e+00 9.934302167576201104e-01
5.125000000000000000e+00 9.744356185006870508e-01
5.175000000000000711e+00 9.614977223026669462e-01
5.224999999999999645e+00 9.452435303623002438e-01
5.275000000000000355e+00 9.303223940573208672e-01
5.325000000000001066e+00 9.153563623873232080e-01
5.375000000000000000e+00 9.038981863324725419e-01
5.425000000000000711e+00 8.944254636623385490e-01
5.474999999999999645e+00 8.852862938586086861e-01
5.525000000000000355e+00 8.779253341229781293e-01
5.575000000000001066e+00 8.681321530586213475e-01
5.625000000000000000e+00 8.615878414030034849e-01
5.675000000000000711e+00 8.656500543701692862e-01
5.724999999999999645e+00 8.649360316375235280e-01
5.775000000000000355e+00 8.679947193292411045e-01
5.825000000000001066e+00 8.803519230336463997e-01
5.875000000000000000e+00 8.889563718871508202e-01
5.925000000000000711e+00 9.034087238898229621e-01
5.974999999999999645e+00 9.162129271357827287e-01
6.025000000000000355e+00 9.288040810597156804e-01
6.075000000000001066e+00 9.425332610604472139e-01
6.125000000000000000e+00 9.570648204192235831e-01
6.175000000000000711e+00 9.746241576183221067e-01
6.224999999999999645e+00 9.905520828378562292e-01
6.275000000000000355e+00 1.002385907827318512e+00
6.325000000000001066e+00 1.014841123926984556e+00
6.375000000000000000e+00 1.026566887066888034e+00
6.425000000000000711e+00 1.039032759221640623e+00
6.474999999999999645e+00 1.045366784720664022e+00
6.525000000000000355e+00 1.053450883118960624e+00
6.575000000000001066e+00 1.062589070226460430e+00
6.625000000000000000e+00 1.065483245831425396e+00
6.675000000000000711e+00 1.076307904328633658e+00
6.724999999999999645e+00 1.071910851903416839e+00
6.775000000000000355e+00 1.076257392829814030e+00
6.825000000000001066e+00 1.075395255926758997e+00
6.875000000000000000e+00 1.073927943933641549e+00
6.925000000000000711e+00 1.071473844996109648e+00
6.974999999999999645e+00 1.065218489885402242e+00
7.025000000000000355e+00 1.064214470160629755e+00
7.075000000000001066e+00 1.060031008412146925e+00
7.125000000000000000e+00 1.051186003745645969e+00
7.175000000000000711e+00 1.045386444208992183e+00
7.224999999999999645e+00 1.042150506182972336e+00
7.275000000000000355e+00 1.033164109469892677e+00
7.325000000000001066e+00 1.025058450496320717e+00
7.375000000000000000e+00 1.019521880223895005e+00
7.425000000000000711e+00 1.010809787118868597e+00
