r [A]    g_OO(r)
2.500000000000000139e-02 0.000000000000000000e+00
7.500000000000001110e-02 0.000000000000000000e+00
1.250000000000000000e-01 0.000000000000000000e+00
1.750000000000000167e-01 0.000000000000000000e+00
2.250000000000000056e-01 0.000000000000000000e+00
2.750000000000000222e-01 0.000000000000000000e+00
3.250000000000000666e-01 0.000000000000000000e+00
3.750000000000000000e-01 0.000000000000000000e+00
4.250000000000000444e-01 0.000000000000000000e+00
4.749999999999999778e-01 0.000000000000000000e+00
5.250000000000000222e-01 0.000000000000000000e+00
5.750000000000000666e-01 0.000000000000000000e+00
6.250000000000000000e-01 0.000000000000000000e+00
6.750000000000000444e-01 0.000000000000000000e+00
7.250000000000000888e-01 0.000000000000000000e+00
7.750000000000000222e-01 0.000000000000000000e+00
8.250000000000000666e-01 0.000000000000000000e+00
8.750000000000000000e-01 0.000000000000000000e+00
9.250000000000000444e-01 0.000000000000000000e+00
9.750000000000000888e-01 0.000000000000000000e+00
1.024999999999999911e+00 0.000000000000000000e+00
1.075000000000000178e+00 0.000000000000000000e+00
1.125000000000000000e+00 0.000000000000000000e+00
1.175000000000000266e+00 0.000000000000000000e+00
1.225000000000000089e+00 0.000000000000000000e+00
1.274999999999999911e+00 0.000000000000000000e+00
1.325000000000000178e+00 0.000000000000000000e+00
1.375000000000000000e+00 0.000000000000000000e+00
1.425000000000000266e+00 0.000000000000000000e+00
1.475000000000000089e+00 0.000000000000000000e+00
1.524999999999999911e+00 0.000000000000000000e+00
1.575000000000000178e+00 0.000000000000000000e+00
1.625000000000000000e+00 0.000000000000000000e+00
1.675000000000000266e+00 0.000000000000000000e+00
1.725000000000000089e+00 0.000000000000000000e+00
1.774999999999999911e+00 0.000000000000000000e+00
1.825000000000000178e+00 0.000000000000000000e+00
1.875000000000000000e+00 0.000000000000000000e+00
1.925000000000000266e+00 0.000000000000000000e+00
1.975000000000000089e+00 0.000000000000000000e+00
2.025000000000000355e+00 0.000000000000000000e+00
2.075000000000000178e+00 0.000000000000000000e+00
2.125000000000000000e+00 0.000000000000000000e+00
2.174999999999999822e+00 0.000000000000000000e+00
2.225000000000000089e+00 0.000000000000000000e+00
2.275000000000000355e+00 0.000000000000000000e+00
2.325000000000000178e+00 0.000000000000000000e+00
2.375000000000000000e+00 1.901718340826079526e-05
2.425000000000000266e+00 2.736162274844524626e-04
2.475000000000000089e+00 3.852538319672714918e-03
2.525000000000000355e+00 4.288667162937254140e-02
2.575000000000000178e+00 2.596871750913419263e-01
2.625000000000000000e+00 9.114591288070256203e-01
2.675000000000000266e+00 2.004320414814411588e+00
2.725000000000000089e+00 3.055262129143891947e+00
2.775000000000000355e+00 3.590866616389043475e+00
2.825000000000000178e+00 3.455220159019810833e+00
2.875000000000000000e+00 2.915759975926355718e+00
2.925000000000000266e+00 2.290059802444066595e+00
2.975000000000000089e+00 1.749047994927668936e+00
3.025000000000000355e+00 1.341092205175276497e+00
3.075000000000000178e+00 1.071385174978810584e+00
3.125000000000000000e+00 9.049357752088333928e-01
3.175000000000000266e+00 7.904540278568812361e-01
3.225000000000000089e+00 7.310774964371004048e-01
3.275000000000000355e+00 7.014843532787191638e-01
3.325000000000000178e+00 6.878426209050554352e-01
3.375000000000000000e+00 6.841034149696539890e-01
3.425000000000000266e+00 6.955682637924829326e-01
3.475000000000000089e+00 7.015554248767323919e-01
3.525000000000000355e+00 7.185886577860121083e-01
3.575000000000000178e+00 7.391685730740352733e-01
3.625000000000000000e+00 7.584454348404789936e-01
3.675000000000000266e+00 7.815297610050646604e-01
3.725000000000000089e+00 8.117528526105906028e-01
3.775000000000000355e+00 8.375969673112012570e-01
3.825000000000000178e+00 8.653698665701704540e-01
3.875000000000000000e+00 8.962975931299900223e-01
3.925000000000000266e+00 9.301413640373237257e-01
3.975000000000000089e+00 9.572638611084650639e-01
4.025000000000000355e+00 9.858852958405851519e-01
4.075000000000000178e+00 1.019508444466971309e+00
4.125000000000000000e+00 1.050622675668439365e+00
4.175000000000000711e+00 1.085994015597595563e+00
4.224999999999999645e+00 1.106414302791996151e+00
4.275000000000000355e+00 1.135067226704756571e+00
4.325000000000000178e+00 1.153854827463105526e+00
4.375000000000000000e+00 1.174753736440466545e+00
4.425000000000000711e+00 1.191427531975385978e+00
4.474999999999999645e+00 1.202288797837144818e+00
4.525000000000000355e+00 1.208840170047120299e+00
4.575000000000000178e+00 1.208264494183113991e+00
4.625000000000000000e+00 1.203900531893189463e+00
4.675000000000000711e+00 1.191494565007832129e+00
4.724999999999999645e+00 1.184766014624840214e+00
4.775000000000000355e+00 1.169790239669874943e+00
4.825000000000001066e+00 1.154878044240975843e+00
4.875000000000000000e+00 1.127671857585496928e+00
4.925000000000000711e+00 1.110499190615824361e+00
4.974999999999999645e+00 1.080362872733294566e+00
5.025000000000000355e+00 1.052440638945221441e+00
5.075000000000001066e+00 1.024449845125355862e+00
5.125000000000000000e+00 9.994326781815315863e-01
5.175000000000000711e+00 9.723544696945444210e-01
5.224999999999999645e+00 9.461836791080948661e-01
5.275000000000000355e+00 9.203091243090955054e-01
5.325000000000001066e+00 9.005956162160625444e-01
5.375000000000000000e+00 8.816423083792789273e-01
5.425000000000000711e+00 8.676637245473534099e-01
5.474999999999999645e+00 8.570130737035251967e-01
5.525000000000000355e+00 8.457958424887787041e-01
5.575000000000001066e+00 8.445087526104679831e-01
5.625000000000000000e+00 8.440014901242518519e-01
5.675000000000000711e+00 8.457691333203727346e-01
5.724999999999999645e+00 8.481254967630122987e-01
5.775000000000000355e+00 8.598782612130544400e-01
5.825000000000001066e+00 8.724668650287589200e-01
5.875000000000000000e+00 8.838577346949374469e-01
5.925000000000000711e+00 8.959270748286302100e-01
5.974999999999999645e+00 9.079631084441996958e-01
6.025000000000000355e+00 9.235647724420947835e-01
6.075000000000001066e+00 9.382674010482755511e-01
6.125000000000000000e+00 9.528091635649499347e-01
6.175000000000000711e+00 9.660020419004390346e-01
6.224999999999999645e+00 9.837378966469495500e-01
6.275000000000000355e+00 9.980827963308950279e-01
6.325000000000001066e+00 1.007436636322162515e+00
6.375000000000000000e+00 1.023705360838747191e+00
6.425000000000000711e+00 1.031556985621430167e+00
6.474999999999999645e+00 1.045492693113413418e+00
6.525000000000000355e+00 1.053368930058573349e+00
6.575000000000001066e+00 1.059580364334796743e+00
6.625000000000000000e+00 1.067821535024825685e+00
6.675000000000000711e+00 1.076343038063309665e+00
6.724999999999999645e+00 1.076246782472352059e+00
6.775000000000000355e+00 1.083243588258573586e+00
6.825000000000001066e+00 1.083152252551979222e+00
6.875000000000000000e+00 1.080736150237069593e+00
6.925000000000000711e+00 1.076471458232428180e+00
6.974999999999999645e+00 1.074096161087542356e+00
7.025000000000000355e+00 1.068359979479817090e+00
7.075000000000001066e+00 1.064161086965000891e+00
7.125000000000000000e+00 1.053865477281066498e+00
7.175000000000000711e+00 1.046790592530734587e+00
7.224999999999999645e+00 1.036382188957512440e+00
7.275000000000000355e+00 1.026601903871157351e+00
7.325000000000001066e+00 1.020719815747929360e+00
7.375000000000000000e+00 1.010139324516492021e+00
7.425000000000000711e+00 1.004155554320458776e+00
