# Cycle: 500, status: ACC, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.107965
         1     0.109195
         2     0.109085
         3     0.111526
         4     0.109013
         5     0.108819
         6     0.109309
         7     0.109001
         8     0.109426
         9     0.107841
