#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
505000,1009.9999999899404,-45917.07780658937,6304.538632269939,-39612.53917431943,285.4363669342942,26.394053715672673,1.004234405621644
510000,1019.999999989704,-45532.66610336793,6670.810071476324,-38861.8560318916,302.0192122488964,26.368307480724,1.0052149484558617
515000,1029.9999999894676,-45795.94763304264,6435.134586685735,-39360.8130463569,291.3490652202495,26.693738599294342,0.9929600811257279
520000,1039.9999999892311,-46012.839723888435,6508.527389865219,-39504.31233402321,294.67190552952263,26.59168076508733,0.9967710232105457
525000,1049.9999999889947,-45592.34222556639,6570.397944725249,-39021.94428084114,297.4730790062084,26.40499734860432,1.0038181975619587
530000,1059.9999999887582,-45428.29546903883,6418.514949810682,-39009.780519228145,290.5966154303314,26.72766121528636,0.9916998210806715
535000,1069.9999999885217,-45583.07356981875,6208.941342910158,-39374.132226908594,281.108224217561,26.993620307939626,0.9819289351605845
540000,1079.9999999882853,-46055.034649690206,6499.852472085859,-39555.18217760435,294.2791508556563,26.80426364290572,0.9888656968243026
545000,1089.9999999880488,-46123.088425689086,6419.206470252743,-39703.88195543634,290.6279238406935,26.612705547069687,0.9959835462134299
550000,1099.9999999878123,-45675.60933917051,6819.775721679391,-38855.83361749112,308.76359379242876,26.518253587671126,0.9995310120055334
555000,1109.9999999875758,-45660.89916152402,6044.431685817714,-39616.46747570631,273.66009175538164,26.843850413198197,0.9874074112733203
560000,1119.9999999873394,-45982.16739475913,6691.107659504341,-39291.05973525479,302.938180332396,26.528739104374004,0.999135946145818
565000,1129.999999987103,-45556.88944193785,6628.193696753455,-38928.69574518439,300.089766831504,26.67309651275695,0.9937285246363258
570000,1139.9999999868664,-45936.38825206191,6488.492680635147,-39447.895571426765,293.7648392160661,26.50928616799476,0.999869128015425
575000,1149.99999998663,-45532.4317189047,6803.124609191059,-38729.30710971364,308.0097189522055,26.721473593195668,0.9919294590046001
580000,1159.9999999863935,-46034.782770024496,6349.815382842359,-39684.967387182136,287.48626018482196,26.54914351831741,0.9983680575916419
585000,1169.999999986157,-45855.57231931208,6518.129622221004,-39337.44269709107,295.10664413260844,26.911456696065994,0.9849268712748274
590000,1179.9999999859206,-45715.2168290033,6614.770741486725,-39100.446087516575,299.48204598017224,26.473647856848164,1.0012151324377383
595000,1189.999999985684,-45885.02157837455,6517.108897134784,-39367.912681239766,295.06043106655505,26.4968959091845,1.0003366785283214
600000,1199.9999999854476,-45894.89683253894,6574.998515463383,-39319.89831707556,297.6813686644866,26.444453343479815,1.002320467767945
605000,1209.9999999852112,-45768.37288353982,6595.59314790826,-39172.779735631564,298.61378535764857,26.774079818745104,0.9899804969785366
610000,1219.9999999849747,-45309.27129449922,6532.754414778256,-38776.51687972097,295.76877785851553,26.413889252320836,1.0034802747866967
615000,1229.9999999847382,-45736.18382720463,6481.565589325615,-39254.61823787901,293.45121693660315,26.70899440029724,0.9923929163281903
620000,1239.9999999845018,-45731.99811474461,6509.135013675058,-39222.86310106955,294.69941554141394,26.341447481574445,1.0062399518342648
625000,1249.9999999842653,-45262.036448656814,6450.508078573673,-38811.52837008314,292.0450961160118,26.34082091034004,1.006263887345268
630000,1259.9999999840288,-45738.0921063947,6444.644453981751,-39293.44765241295,291.77962201898305,26.161730604074727,1.0131522736869696
635000,1269.9999999837923,-45725.55047298613,6651.438393987861,-39074.11207899827,301.1421645272078,26.97552666148718,0.9825875571484766
640000,1279.9999999835559,-45553.577040694305,6545.957819461096,-39007.61922123321,296.3665586135644,26.502126289686142,1.000139255068737
645000,1289.9999999833194,-45808.5672716971,6672.578929905021,-39135.98834179208,302.0992968598343,26.28333052915148,1.0084649209774248
650000,1299.999999983083,-45615.46443334693,6524.521703427685,-39090.94272991925,295.39604396710945,26.003764755121324,1.0193069001627577
655000,1309.9999999828465,-45840.53655409708,6587.70961046668,-39252.8269436304,298.256860225269,26.712166820350944,0.9922750566573487
660000,1319.99999998261,-45554.606004428875,6614.421248732332,-38940.184755696544,299.46622278550217,26.564192402568498,0.9978024719675435
665000,1329.9999999823735,-45712.43659397529,6647.187602775017,-39065.24899120027,300.94971104707844,26.567089217725144,0.9976936738489222
670000,1339.999999982137,-45751.44151498942,6622.1379651840325,-39129.30354980539,299.8155951404214,26.33122622075577,1.0066305542660559
675000,1349.9999999819006,-45527.055757823924,6612.8806213137195,-38914.1751365102,299.39647127491304,26.633937475761307,0.9951895722976137
680000,1359.9999999816641,-45908.344124543364,6618.655036214879,-39289.68908832849,299.65790642611057,26.228417818174613,1.0105762775647662
685000,1369.9999999814277,-45588.19307345181,6719.432608678651,-38868.76046477316,304.22058512955755,26.618286845629132,0.9957747092749766
690000,1379.9999999811912,-45805.809149115,6485.769125069541,-39320.040024045455,293.6415309375172,26.649249445112474,0.9946177621135782
695000,1389.9999999809547,-45828.55094864854,6628.353925817901,-39200.19702283064,300.09702116123384,26.67092842478872,0.9938093051334886
700000,1399.9999999807183,-45631.14632681379,6624.984268947268,-39006.16205786652,299.94446081208383,26.796665896071158,0.9891460731683968
705000,1409.9999999804818,-45542.3390866351,6413.081955439174,-39129.257131195925,290.35063800590257,26.69297305941675,0.9929885586781257
710000,1419.9999999802453,-46123.954396357876,6365.375015125964,-39758.57938123191,288.1907185391785,26.67890497262683,0.9935121727184778
715000,1429.9999999800089,-45606.11187688372,6545.398985250304,-39060.71289163342,296.34125753823577,26.769056075123135,0.9901662864286245
720000,1439.9999999797724,-45675.67292327131,6573.951961944461,-39101.72096132685,297.633986222778,26.74570458088173,0.9910307939335831
725000,1449.999999979536,-45688.13108929101,6479.101639055905,-39209.0294502351,293.3396622211331,26.50366765931811,1.0000810901273665
730000,1459.9999999792994,-45419.39056886401,6332.090889823602,-39087.29967904041,286.6837883168362,26.24861939060606,1.0097985136159304
735000,1469.999999979063,-45725.410055303946,6603.514500411224,-39121.89555489272,298.97242255721756,26.702869605893323,0.9926205399008672
740000,1479.9999999788265,-45806.732174563105,6453.58342262947,-39353.14875193364,292.1843315280793,26.801039681817574,0.9889846498412681
745000,1489.99999997859,-45650.46789863444,6539.448956369817,-39111.01894226462,296.0718715092396,26.466589338002866,1.001482151953939
750000,1499.9999999783536,-45954.44158540532,6241.788607462182,-39712.652977943144,282.59537568166166,26.30717661485645,1.0075508000404596
755000,1509.999999978117,-46073.675490136375,6413.556735146589,-39660.11875498979,290.37213353518445,26.18870522352967,1.0121087170544691
760000,1519.9999999778806,-45798.59482406039,6483.351718356887,-39315.2431057035,293.53208346963584,26.796258095401456,0.9891611265549418
765000,1529.9999999776442,-45689.311300144356,6562.4061417169,-39126.90515842746,297.1112521781069,26.439620526075494,1.0025036788619377
770000,1539.9999999774077,-45858.78986933484,6478.297601016238,-39380.4922683186,293.3032596054453,26.815267487616474,0.9884599084213836
775000,1549.9999999771712,-45908.57187128393,6388.748724581559,-39519.82314670237,289.2489572300533,26.600646105591455,0.996435076798107
780000,1559.9999999769348,-45944.61275943392,6661.356942860195,-39283.25581657373,301.5912242793185,26.616643570117905,0.9958361870563558
785000,1569.9999999766983,-45608.72277405445,6461.581700641664,-39147.141073412786,292.5464515103165,26.76303873562836,0.9903889131176405
790000,1579.9999999764618,-45686.25798690651,6460.553292423189,-39225.70469448332,292.4998905924241,26.503081899822067,1.0001031934811413
795000,1589.9999999762254,-45951.15751226182,6326.698786559984,-39624.45872570184,286.4396622268122,26.13713267976076,1.014105761709241
800000,1599.9999999759889,-45719.423428122245,6610.742356527977,-39108.68107159427,299.29966188606073,26.82469220427455,0.9881126181526343
805000,1609.9999999757524,-45692.04570165585,6551.394808667466,-39140.650892988386,296.6127169031153,26.619747038875943,0.9957200872868827
810000,1619.999999975516,-45660.74987157708,6468.583353891802,-39192.16651768528,292.8634495624854,26.297277360564376,1.0079300789081929
815000,1629.9999999752795,-46084.15622487158,6424.3119002573185,-39659.844324614256,290.85907087256095,26.161599936281565,1.013157334018603
820000,1639.999999975043,-45850.592836167896,6564.342780858404,-39286.250055309494,297.1989330177141,26.468781859806114,1.0013991949268513
825000,1649.9999999748065,-45656.34544582706,6464.42387880931,-39191.92156701775,292.67513039669853,26.72131743117361,0.9919352559384698
830000,1659.99999997457,-46117.18722267356,6495.758622235536,-39621.42860043802,294.0938028553967,26.655722226464498,0.9943762401151006
835000,1669.9999999743336,-45628.93361307902,6671.79951650992,-38957.1340965691,302.0640091186031,26.361065742444662,1.005491094482821
840000,1679.9999999740971,-45883.970515811874,6315.2117629532495,-39568.75875285862,285.9195901840441,26.817118079319066,0.9883916969267905
845000,1689.9999999738607,-46131.515923662286,6267.250958770848,-39864.26496489144,283.7481770958602,26.59301874578589,0.9967208724396729
850000,1699.9999999736242,-46215.17180936114,6362.232899730552,-39852.93890963059,288.04846007186353,26.489453429939513,1.0006177332125048
855000,1709.9999999733877,-45933.70617073745,6427.547066556095,-39506.15910418136,291.00554219562093,26.638304004707617,0.9950264416390805
860000,1719.9999999731513,-45734.46985955135,6504.242038429847,-39230.2278211215,294.4778873441968,26.5131535016757,0.9997232823861955
865000,1729.9999999729148,-46112.37632160931,6534.528213761171,-39577.848107848135,295.8490861517764,26.515540146721733,0.9996332979994508
870000,1739.9999999726783,-45686.696545884886,6510.908787966453,-39175.787757918435,294.7797227167726,26.727641884774233,0.9917005383181106
875000,1749.9999999724419,-45990.65150656097,6536.899945348504,-39453.75156121247,295.9564656900929,26.41218637343146,1.0035449723983096
880000,1759.9999999722054,-45690.32104334084,6747.131809195262,-38943.189234145575,305.4746593169972,26.590273334832087,0.9968237825664933
885000,1769.999999971969,-45491.24746170896,6451.740451595819,-39039.50701011314,292.10089148799176,26.934179732893828,0.9840959371312727
890000,1779.9999999717324,-46040.49959126563,6582.019328269144,-39458.48026299648,297.99923416061426,26.76753992538086,0.9902223707891659
895000,1789.999999971496,-45678.64457574056,6631.064666264722,-39047.57990947584,300.219749238572,26.70231152013054,0.9926412859471692
900000,1799.9999999712595,-45740.03892375843,6618.237805324927,-39121.801118433505,299.639016404755,26.5562414428789,0.9981012148167475
905000,1809.999999971023,-46009.1848978232,6514.444004293201,-39494.74089353,294.93977872776577,27.0559913852216,0.9796653342956847
910000,1819.9999999707866,-45971.420219328604,6498.986217487791,-39472.43400184081,294.23993140127044,26.620948753842306,0.9956751387862762
915000,1829.99999997055,-45883.2275037166,6619.235342084922,-39263.99216163167,299.6841796252957,26.414541713326468,1.0034554879947726
920000,1839.9999999703136,-46070.955353133555,6624.0828689389045,-39446.87248419465,299.90365015827564,26.70788945494806,0.9924339731080346
925000,1849.9999999700772,-45701.54177995684,6477.483672764112,-39224.05810719273,293.2664092129292,26.977255942366355,0.9825245718738318
930000,1859.9999999698407,-45855.760679860716,6566.281142105461,-39289.47953775525,297.28669182520787,26.49939407356672,1.0002423742791906
935000,1869.9999999696042,-45840.464569072414,6565.748924112201,-39274.71564496021,297.2625957922903,26.489342767318053,1.0006219134212178
940000,1879.9999999693678,-45631.64750382863,6636.131850612827,-38995.5156532158,300.4491647081681,26.621917277431418,0.9956389154425945
945000,1889.9999999691313,-45913.618781714,6490.610256274587,-39423.008525439414,293.8607119091347,26.5475977457978,0.9984261890249513
950000,1899.9999999688948,-45580.14582877542,6422.340195059894,-39157.80563371553,290.7698024262804,26.97040102393017,0.9827742947383813
955000,1909.9999999686584,-45800.780283604574,6710.737470895769,-39090.04281270881,303.82691500022634,26.350067968788828,1.0059107580481363
960000,1919.999999968422,-45921.22952880559,6678.825193367618,-39242.40433543797,302.3820948334326,25.820778443032193,1.0265305092789312
965000,1929.9999999681854,-45513.41046172613,6551.994975606074,-38961.41548612006,296.63988930707734,26.919177772045405,0.984644370253746
970000,1939.999999967949,-45449.46971108508,6578.745132983189,-38870.724578101894,297.85099581018636,26.6723376412702,0.9937567978328131
975000,1949.9999999677125,-45631.547527832096,6613.085786504582,-39018.46174132751,299.40576007622224,26.917689303579937,0.9846988181700694
980000,1959.999999967476,-45813.37692661275,6668.340743018245,-39145.03618359451,301.90741403732954,26.632587963744324,0.9952400000025301
985000,1969.9999999672395,-45869.51303454966,6363.422982698046,-39506.090051851614,288.10234077248344,26.283077576012577,1.0084746266280094
