#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
1310000,2619.999999951869,-46964.8193910885,6088.567645805364,-40876.25174528314,275.65833600525406,26.380922491030095,1.0047342678830378
1315000,2629.9999999516326,-46341.048584761505,6071.25422189121,-40269.79436287029,274.87447518537516,26.442409375435968,1.0023979459953154
1320000,2639.999999951396,-47072.82763061556,6167.396135919473,-40905.43149469609,279.2272756440593,26.272145196035833,1.0088942736622706
1325000,2649.9999999511597,-46777.85456877347,5964.38340793705,-40813.47116083642,270.0359265388102,26.08892013957892,1.015979837543866
1330000,2659.999999950923,-46916.84134561039,6171.522111057696,-40745.31923455269,279.41407810847556,26.176778278539235,1.0125698649033066
1335000,2669.9999999506867,-46904.02638964122,6287.784133240656,-40616.24225640057,284.6778112949895,25.89690404271922,1.0235129574323096
1340000,2679.9999999504503,-47001.516382930975,6054.454155901669,-40947.06222702931,274.11385651365094,26.244752199902464,1.009947308445259
1345000,2689.999999950214,-46887.7193224401,6032.670968689499,-40855.0483537506,273.12762830874067,26.610470147266792,0.9960672133343252
1350000,2699.9999999499773,-46466.84062119422,6039.997182760126,-40426.843438434094,273.4593207686772,26.4362915087629,1.0026299201731206
1355000,2709.999999949741,-46595.7312521665,6089.476299651023,-40506.254952515475,275.6994750746823,26.09567904348606,1.0157166939758404
1360000,2719.9999999495044,-46980.72282122518,6182.134228479232,-40798.588592745946,279.894538998473,26.47246095837351,1.0012600221333114
1365000,2729.999999949268,-46598.98965861631,5993.066377902664,-40605.92328071364,271.3345406353222,26.638292710874836,0.9950268635002847
1370000,2739.9999999490315,-46440.600925746374,6449.3990848241865,-39991.201840922186,291.9948867089053,26.514071322070137,0.9996886756143338
1375000,2749.999999948795,-46756.572542900685,6029.49278620226,-40727.079756698426,272.9837369131088,26.105914142214854,1.0153184715429202
1380000,2759.9999999485585,-46224.3551943191,6082.350916498797,-40142.0042778203,275.3768751829827,26.71133767651126,0.9923058577636229
1385000,2769.999999948322,-47143.20622501522,6188.482512303675,-40954.72371271155,280.18195591774474,26.207780915549137,1.0113720398730257
1390000,2779.9999999480856,-46857.81494998565,6180.127490191961,-40677.68745979369,279.8036844380497,26.566434533221354,0.9977182603092158
1395000,2789.999999947849,-46802.54208630021,6197.089205223233,-40605.45288107698,280.57162172861047,26.5152975379849,0.9996424444090424
1400000,2799.9999999476127,-46898.89254693297,6169.799862389074,-40729.092684543895,279.336103742451,26.391073713830846,1.0043478007949826
1405000,2809.999999947376,-46802.79368370079,6223.606694626742,-40579.18698907405,281.7721942489871,26.63292684673624,0.9952273363583571
1410000,2819.9999999471397,-46492.889151654905,6201.14517067596,-40291.74398097894,280.75525452250145,26.349095233706457,1.0059478934668447
1415000,2829.9999999469032,-46589.26012120565,6134.359835439967,-40454.90028576568,277.7315656269054,26.989141298311058,0.9820918921478611
1420000,2839.999999946667,-46744.95475193998,6325.189559325254,-40419.76519261472,286.3713323514816,26.56188964598415,0.9978889754596831
1425000,2849.9999999464303,-46718.830062152876,6011.9586249581735,-40706.8714371947,272.1898822673249,26.959724315783728,0.9831634973205678
1430000,2859.999999946194,-46762.63357279298,6188.458374188391,-40574.17519860459,280.18086307077635,26.563126797114286,0.997842499776185
1435000,2869.9999999459574,-46658.577619019896,6061.291865172189,-40597.285753847704,274.42343204426,26.178645608722,1.0124976380089459
1440000,2879.999999945721,-46926.94190421258,6116.753111572476,-40810.1887926401,276.9344257269882,26.639411193178265,0.9949850863029515
1445000,2889.9999999454844,-46873.32475665491,6183.221175364166,-40690.10358129074,279.9437502394507,26.243701070382045,1.0099877595015765
1450000,2899.999999945248,-47002.425870762614,6190.227762983404,-40812.19810777921,280.260971693913,26.335653028077306,1.0064613479242595
1455000,2909.9999999450115,-47008.97054327163,6372.812122812017,-40636.158420459615,288.5274316790648,26.396066668983277,1.004157823114228
1460000,2919.999999944775,-46770.56606799184,6108.829222392398,-40661.73684559944,276.5756736800145,26.88765377369913,0.9857988007503894
1465000,2929.9999999445386,-46706.88810544362,6169.787663745046,-40537.100441698574,279.33555145197647,26.41041077014318,1.0036124419188874
1470000,2939.999999944302,-46554.28382936807,6251.752445983768,-40302.5313833843,283.0464859110072,26.28744281897997,1.0083071612415127
1475000,2949.9999999440656,-46665.41991946765,6142.45457555547,-40522.965343912176,278.0980529060887,26.411337772910223,1.0035772164593255
1480000,2959.999999943829,-46793.75282376143,5996.078724955983,-40797.67409880545,271.4709238742865,26.243701421805792,1.009987745977048
1485000,2969.9999999435927,-46824.54261317174,6238.886835994557,-40585.655777177184,282.46399872393266,26.89676503440289,0.9854648620829102
1490000,2979.999999943356,-46801.779576754314,6126.0664916825635,-40675.71308507175,277.3560866188566,26.46010468608897,1.0017275879879397
1495000,2989.9999999431197,-46858.488403657335,6121.125846549015,-40737.36255710832,277.1324001796914,26.681413877707527,0.9934187508425125
1500000,2999.9999999428833,-46814.5395439369,6112.692959889138,-40701.846584047766,276.7506034025817,26.479613495455258,1.0009895669230038
1505000,3009.999999942647,-46614.46759950655,6245.660652379356,-40368.80694712719,282.77068152055483,25.956575677654342,1.0211600010059407
1510000,3019.9999999424103,-46671.14881634689,5893.018740486295,-40778.130075860594,266.80490955362546,26.5192434086563,0.9994937048789395
1515000,3029.999999942174,-46706.477128434635,6115.228250820535,-40591.248877614096,276.86538804818224,26.67926028934599,0.9934989410365711
1520000,3039.9999999419374,-47066.76681416732,6196.211408326957,-40870.555405840365,280.5318796996384,26.161769443167824,1.0131507695870439
1525000,3049.999999941701,-46668.82135979558,6040.125997867489,-40628.69536192809,273.46515283957035,26.661050952349402,0.9941774948210946
1530000,3059.9999999414645,-46764.12391486752,6018.514884425174,-40745.60903044235,272.48671523038433,26.87384543142664,0.9863053247343613
1535000,3069.999999941228,-46345.78655247635,6365.010153247651,-39980.77639922869,288.17419951137117,26.37997480791588,1.0047703622958215
1540000,3079.9999999409915,-46825.03687183373,6004.705586639096,-40820.33128519463,271.8615028207408,26.32141903765324,1.0070056180172986
1545000,3089.999999940755,-46976.990668150596,6119.012834441934,-40857.97783370866,277.036734099378,26.28047338742256,1.0085745585461778
1550000,3099.9999999405186,-46881.967122816306,6200.473945286505,-40681.4931775298,280.7248649654323,26.721789692691527,0.9919177251946448
1555000,3109.999999940282,-46804.44724934694,6331.338175829291,-40473.10907351765,286.64970938411665,26.15393502070296,1.0134542593350784
1560000,3119.9999999400457,-46789.498148281826,6291.422663192734,-40498.075485089095,284.8425448038282,26.431099455464704,1.0028268740680073
1565000,3129.999999939809,-46813.40176264831,5985.528318218792,-40827.87344442952,270.9932569196693,26.555875736740926,0.9981149598630111
1570000,3139.9999999395727,-46629.45873154752,6170.66864489963,-40458.79008664789,279.3754376474254,26.78881488123303,0.989435962830629
1575000,3149.9999999393362,-46453.92728729034,6321.669631876435,-40132.2576554139,286.2119685405089,26.37553655271937,1.0049394366679332
