#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
855000,1709.9999999733877,-47684.50854553905,5751.620559812409,-41932.887985726644,260.4031432489369,26.70653795947093,0.9924841956426081
860000,1719.9999999731513,-47526.31181050214,5736.3138549775995,-41789.997955524545,259.71013611984733,26.942770407285707,0.9837821591626946
865000,1729.9999999729148,-47887.01507336629,5848.568926769249,-42038.44614659704,264.7924556567839,26.570784216988358,0.9975549320880588
870000,1739.9999999726783,-47807.07015451597,5715.726668572122,-42091.34348594384,258.7780565442063,26.335387939223523,1.0064714788433753
875000,1749.9999999724419,-47806.474178930745,5860.154266547742,-41946.319912383005,265.31697893897075,26.346398042312085,1.0060508765766072
880000,1759.9999999722054,-47610.644114489725,5829.840951611697,-41780.80316287803,263.94455139275965,26.3370236962022,1.0064089682588708
885000,1769.999999971969,-47489.31996792741,5806.310656057585,-41683.00931186983,262.8792233065016,26.679349892684254,0.9934956043427599
890000,1779.9999999717324,-47480.831688976206,5712.513421393582,-41768.318267582625,258.632577603684,26.957907961537884,0.9832297403389527
895000,1789.999999971496,-47739.701977010525,5772.441638333806,-41967.26033867672,261.34581223003903,26.769132507804397,0.9901634592520568
900000,1799.9999999712595,-47815.079172522936,5943.868305463985,-41871.21086705895,269.1071105446907,26.49140576765136,1.0005439906654754
905000,1809.999999971023,-47801.86755781621,5754.427566734679,-42047.43999108153,260.53022976622003,26.416097430288197,1.0033963917286746
910000,1819.9999999707866,-47790.52136962797,5605.183965011229,-42185.33740461674,253.77326403900824,26.006866126338576,1.019185345759918
915000,1829.99999997055,-47512.21221017005,5708.645167977313,-41803.567042192735,258.45744342402025,26.277294893283806,1.0086965554387748
920000,1839.9999999703136,-47857.705647209834,5806.747033528998,-42050.958613680836,262.89898018441403,26.82785568887998,0.9879961019803317
925000,1849.9999999700772,-47607.32676962303,5731.205984812137,-41876.1207848109,259.4788786103225,26.689099130005324,0.9931326912156813
930000,1859.9999999698407,-47552.76876985631,5802.030727122834,-41750.73804273347,262.6854506234984,26.745278661173636,0.9910465761414189
935000,1869.9999999696042,-47973.68305531447,5981.555601138895,-41992.12745417557,270.8133931744716,26.637170752718298,0.9950687740513655
940000,1879.9999999693678,-47489.19615668862,5728.725959351065,-41760.47019733755,259.3665960946933,26.562384082758424,0.9978704005830992
945000,1889.9999999691313,-47381.77753879572,5754.522239715703,-41627.25529908002,260.53451606111435,26.221945563716965,1.0108257139310102
950000,1899.9999999688948,-47581.016372443526,5681.970504244482,-41899.04586819904,257.2497548762618,26.26936639232431,1.0090009956558779
955000,1909.9999999686584,-47728.524957692076,5623.865515005025,-42104.65944268705,254.61906641567018,26.102108972604704,1.0154664848316775
960000,1919.999999968422,-47632.44519971206,5680.690240389512,-41951.75495932255,257.191791259129,26.38239122446752,1.0046783333469143
965000,1929.9999999681854,-47464.89243818744,5617.126172296937,-41847.7662658905,254.31394440590472,26.28260466999158,1.0084927722314965
970000,1939.999999967949,-47592.30727396597,5847.521291281408,-41744.78598268456,264.74502422921034,26.13684395249457,1.0141169642853725
975000,1949.9999999677125,-47498.519525596814,5583.604718361237,-41914.914807235575,252.79626919065805,26.735016646257794,0.9914269811690731
980000,1959.999999967476,-47657.640439159586,5913.513676403756,-41744.126762755826,267.73281251212074,26.384333873400955,1.004604360007201
985000,1969.9999999672395,-47404.362188048544,5792.655440786613,-41611.70674726193,262.2609869431456,26.316952994364723,1.0071765090274698
990000,1979.999999967003,-47753.197589181305,5734.080074972968,-42019.11751420834,259.6090023039977,26.312116678106104,1.0073616337814189
995000,1989.9999999667666,-47611.76251276204,5921.595034340917,-41690.16747842112,268.09869391661744,25.85038660108156,1.0253547559708567
1000000,1999.9999999665301,-47873.09499648982,5715.204238155535,-42157.89075833428,258.75440364130816,26.866296876607567,0.986582444422508
1005000,2009.9999999662937,-47763.81556728447,5740.435116215018,-42023.38045106945,259.89672516361566,26.70092273828706,0.9926929157057555
1010000,2019.9999999660572,-47681.60477591801,5615.026948885045,-42066.57782703296,254.21890260522378,26.200019649378515,1.0116716399383703
1015000,2029.9999999658207,-47720.3556014073,5694.912163558294,-42025.443437849004,257.83568517697057,26.15583911050064,1.013380482007291
1020000,2039.9999999655843,-47732.5801698147,5572.231618997505,-42160.348550817194,252.28135503872468,26.463322290723582,1.0016057906076137
1025000,2049.999999965348,-47832.96226392797,5615.314296186286,-42217.64796774169,254.23191218046765,26.09761239031195,1.0156414482937093
1030000,2059.9999999651113,-47790.35711909679,5755.618496006144,-42034.73862309065,260.5841487830348,26.798163299389845,0.9890908025665992
1035000,2069.999999964875,-47635.561721958744,5879.308672310249,-41756.2530496485,266.184189739084,26.266808758088043,1.0090992434298913
1040000,2079.9999999646384,-47837.20105458831,5690.550195629914,-42146.6508589584,257.6381981996067,26.572590740994823,0.9974871138256188
1045000,2089.999999964402,-47890.586917636974,5682.005274700396,-42208.58164293658,257.25132909972075,26.577992499679365,0.9972843827623192
1050000,2099.9999999641655,-47789.91507369734,5682.481279340645,-42107.43379435669,257.272880087522,26.868221738265948,0.986511764839073
1055000,2109.999999963929,-47800.23464030685,5602.239543325705,-42197.99509698115,253.6399561036208,26.532750676187515,0.998984883572309
1060000,2119.9999999636925,-47879.98155866191,5732.844747375727,-42147.13681128618,259.55307316438945,26.056895069765744,1.01722852143882
1065000,2129.999999963456,-47760.18221081165,5805.853532676301,-41954.328678135345,262.8585271628494,26.343243157470358,1.0061713619185808
1070000,2139.9999999632196,-47640.2265327397,5759.6752472114995,-41880.55128552821,260.76781715167414,26.73938920865395,0.9912648579319803
1075000,2149.999999962983,-47852.07980977831,5755.149674654603,-42096.93013512371,260.56292301678434,26.697388660717756,0.9928243238300177
1080000,2159.9999999627466,-47409.94006035314,5650.127352580248,-41759.81270777289,255.8080643651983,26.476995526758493,1.0010885418746498
1085000,2169.99999996251,-47969.15492916247,5848.472380368432,-42120.68254879404,264.7880845432897,26.629712592540066,0.9953474620874997
1090000,2179.9999999622737,-47749.8457956317,5782.611192016291,-41967.234603615405,261.80623616044596,26.029489669869,1.0182995203239298
1095000,2189.9999999620372,-47938.450454460515,5615.595869461144,-42322.85458499937,254.2446603381504,26.623413811988748,0.9955829493649868
1100000,2199.9999999618008,-47469.59333892603,5853.602003854492,-41615.991335071536,265.0203269288162,26.495840681806392,1.0003765180889221
1105000,2209.9999999615643,-47557.834756122786,5816.068723689588,-41741.766032433196,263.32101731168405,26.41694839573107,1.003364069461845
1110000,2219.999999961328,-47946.64685032581,5471.115212842877,-42475.53163748293,247.7033357269709,26.28645897828622,1.0083448998208266
1115000,2229.9999999610914,-47617.23768553743,5871.779804662679,-41745.457880874754,265.8433221905132,26.912653704750277,0.9848830641485874
1120000,2239.999999960855,-47853.55404976936,5705.59490598754,-42147.959143781816,258.3193435960484,26.243256699404558,1.01000486139
1125000,2249.9999999606184,-47579.53087536013,5754.763292509859,-41824.76758285027,260.545429664443,26.31836193464344,1.0071225903392602
1130000,2259.999999960382,-47721.70581348828,5675.003664328347,-42046.70214915994,256.93433298884634,26.54299168883554,0.9985994478630345
1135000,2269.9999999601455,-47425.721301238635,5889.215094566028,-41536.50620667261,266.6327004617454,26.422359978387195,1.0031585697411343
1140000,2279.999999959909,-47888.46559353091,5710.22174191529,-42178.243851615625,258.5288224040389,26.61467992904334,0.9959096602240083
1145000,2289.9999999596726,-47620.56563477195,5686.477051458014,-41934.08858331393,257.4537876436184,26.555040043411235,0.9981463707745692
1150000,2299.999999959436,-47600.709097818646,5731.791898387803,-41868.91719943084,259.505405696939,26.496384121850944,1.0003560003965053
1155000,2309.9999999591996,-47432.872556350136,5733.323825341566,-41699.548731008574,259.5747632962172,26.400110903163093,1.004003996132021
1160000,2319.999999958963,-47894.02727967169,5743.405190826904,-42150.622088844786,260.03119452865394,26.49975142541688,1.0002288859087782
1165000,2329.9999999587267,-47452.815440141596,5885.176829851531,-41567.638610290065,266.4498690642305,26.809377342869848,0.9886770776552071
1170000,2339.99999995849,-47550.87263752386,5690.492546087611,-41860.38009143625,257.63558813138917,26.571266794472344,0.9975368148656852
1175000,2349.9999999582537,-48031.16369641427,5576.798523290191,-42454.365173124075,252.48812045733416,26.638680820011334,0.995012366573076
1180000,2359.9999999580173,-47799.448676729575,5909.808952981743,-41889.63972374783,267.5650821109359,26.657061005972977,0.9943263002311168
1185000,2369.999999957781,-47562.339061169245,5623.014027043943,-41939.3250341253,254.5805155169802,26.616030088825653,0.9958591403994678
1190000,2379.9999999575443,-47837.18378793576,5865.296813886188,-41971.88697404957,265.5498064485938,26.485720697973182,1.0007587540229796
1195000,2389.999999957308,-47443.935670693754,5633.528490840491,-41810.40717985326,255.05655516419355,26.26711645779201,1.0090874225838924
1200000,2399.9999999570714,-47435.17392650992,5548.648174486063,-41886.52575202385,251.2136206470776,26.612534026768536,0.9959899654216728
1205000,2409.999999956835,-47522.3532693602,5838.308025216778,-41684.045244143424,264.32789597503074,26.656023632642682,0.9943649964597698
1210000,2419.9999999565985,-47597.09694307303,5698.549525319635,-41898.5474177534,258.00036579627374,26.655969759674477,0.9943670061181812
1215000,2429.999999956362,-47788.48100697319,5966.224249895751,-41822.25675707744,270.1192701855764,26.808094887110194,0.9887243743623404
1220000,2439.9999999561255,-47847.98575562239,5605.683421119006,-42242.30233450338,253.79587678597716,27.005757667709165,0.9814876209452675
1225000,2449.999999955889,-47743.087668940716,5555.458572932761,-42187.62909600796,251.52195968715424,26.633065354913636,0.9952221605694413
1230000,2459.9999999556526,-47562.90534600394,5813.905816844774,-41748.99952915917,263.22309225993786,26.076383249411542,1.0164682959130245
1235000,2469.999999955416,-47596.26527712826,5868.70402441181,-41727.56125271645,265.70406702982586,27.102646155732227,0.9779789284338306
1240000,2479.9999999551796,-47773.27745106246,5580.235844915763,-42193.0416061467,252.6437443108809,26.483601105311223,1.0008388489052045
1245000,2489.999999954943,-47649.59895869187,5648.317574569611,-42001.28138412226,255.72612713070038,26.46849408652284,1.0014100824345897
1250000,2499.9999999547067,-47735.91720532894,5575.6944971113535,-42160.22270821758,252.43813595571262,26.116327312187252,1.0149136411204065
1255000,2509.9999999544702,-47678.60783965321,5527.3853212224,-42151.22251843081,250.25095042801166,26.76299463864906,0.9903905449663924
1260000,2519.9999999542338,-47429.06282106554,5796.781596394826,-41632.28122467072,262.4477975782943,26.436674922413204,1.0026153789345293
1265000,2529.9999999539973,-47600.84436705045,5794.441989068385,-41806.40237798206,262.34187245763695,26.309973127983888,1.0074437064670392
1270000,2539.999999953761,-47531.59208232869,5677.234665485824,-41854.35741684286,257.03534099310485,26.1644656691579,1.0130463652597639
1275000,2549.9999999535244,-47618.210556837614,5721.265066020558,-41896.94549081706,259.02880606586484,26.22160661612618,1.01083878013803
1280000,2559.999999953288,-47992.477202234906,5514.966763255573,-42477.510438979334,249.6887034064024,26.28410915287951,1.0084350468541745
1285000,2569.9999999530514,-47241.531760953716,5776.606072550566,-41464.92568840315,261.5343559193559,26.283364937489004,1.008463600765897
1290000,2579.999999952815,-47786.787767399626,5840.193781783547,-41946.59398561608,264.4132731191386,26.34482935522755,1.006110781273472
1295000,2589.9999999525785,-48092.47191423323,5804.570280496479,-42287.90163373675,262.8004282500766,26.24008308295235,1.0101270167976175
1300000,2599.999999952342,-47988.776261320105,5756.796885921862,-42231.979375398245,260.63750008373944,26.594709774153916,0.9966574958025667
1305000,2609.9999999521056,-48114.975681800104,5797.794991401362,-42317.180690398745,262.4936787768731,26.225409165520638,1.0106922137158612
1310000,2619.999999951869,-47953.693071896734,5637.07118782884,-42316.62188406789,255.216949860219,26.699430625145414,0.9927483929242004
1315000,2629.9999999516326,-47766.88893360819,5820.87477485419,-41946.014158754,263.5386100434825,26.31542942336887,1.00723482101213
1320000,2639.999999951396,-47898.56905313034,5849.987192107295,-42048.58186102305,264.85666725561026,26.328278186680688,1.0067432688596176
1325000,2649.9999999511597,-47951.8951582936,5859.341729392389,-42092.55342890121,265.28019152800374,26.65780172313776,0.9942986717505083
1330000,2659.999999950923,-47615.47866419144,5865.203407954982,-41750.275256236455,265.5455775190546,26.42275175231293,1.0031436957653013
1335000,2669.9999999506867,-47830.64626583259,5869.932524373117,-41960.713741459476,265.75968704997126,26.451197489876314,1.002064910492195
1340000,2679.9999999504503,-47690.24988473533,5860.986045594785,-41829.26383914054,265.3546375216408,26.633396399436293,0.9952097902791432
1345000,2689.999999950214,-47647.60698331834,5670.743546361852,-41976.86343695649,256.7414572423415,26.851767024660543,0.9871162974399957
1350000,2699.9999999499773,-47451.590498673904,5752.140519132564,-41699.44997954134,260.42668427357887,26.80027486439815,0.9890128731595574
1355000,2709.999999949741,-47714.157782886,5652.390382876065,-42061.767400009936,255.9105224804669,26.304435746143298,1.0076557847849108
1360000,2719.9999999495044,-47561.81017811323,5741.698685742859,-41820.11149237037,259.9539329493765,26.231552518040687,1.010455512569261
1365000,2729.999999949268,-47898.883087044815,5708.7865409213355,-42190.09654612348,258.4638440477421,26.53448724620142,0.9989195042349559
1370000,2739.9999999490315,-47715.64557127998,5762.295221100747,-41953.35035017923,260.88643579643616,26.54222044797888,0.9986284643010201
1375000,2749.999999948795,-47961.37838068546,5672.018399306982,-42289.35998137848,256.79917588192137,26.457262913785467,1.001835183460853
1380000,2759.9999999485585,-47690.784077114076,5531.9276858563535,-42158.85639125772,250.45660481987625,26.802158722205323,0.9889433578775308
1385000,2769.999999948322,-47944.25326637796,5646.739959638286,-42297.51330673967,255.65470101997533,26.802352164033845,0.9889362203319051
1390000,2779.9999999480856,-47913.35607919353,5771.646195549936,-42141.70988364359,261.3097987623493,26.406793815401397,1.0037499073304814
1395000,2789.999999947849,-47800.33659741044,5914.223933774054,-41886.112663636384,267.7649692320952,26.578001004643795,0.9972840636311626
1400000,2799.9999999476127,-47711.66964991926,5626.958747584995,-42084.710902334264,254.75911172607402,26.370275124607016,1.005139943358831
1405000,2809.999999947376,-47735.30102630443,5811.2380315150585,-41924.06299478937,263.10230896449144,26.607734441647292,0.9961696251604389
1410000,2819.9999999471397,-47712.33867689804,5746.651170788526,-41965.68750610952,260.1781554375211,25.98768169863418,1.0199377209740619
1415000,2829.9999999469032,-47614.84486651397,5786.947554055823,-41827.89731245815,262.0025638377704,26.294653593202824,1.0080306534996928
1420000,2839.999999946667,-47504.08538932819,5788.416858184897,-41715.668531143296,262.06908620474866,26.464872365754022,1.001547125517342
1425000,2849.9999999464303,-47588.16900404531,5782.283203844301,-41805.88580020101,261.7913865802196,26.02000200164684,1.0186708226781342
1430000,2859.999999946194,-47420.4494673615,5723.315775108726,-41697.13369225277,259.12165139300265,26.240159889949865,1.0101240600769423
1435000,2869.9999999459574,-47387.877116933,5886.469003220175,-41501.40811371282,266.5083718815353,26.62858056184326,0.9953897761672326
1440000,2879.999999945721,-47429.20502751437,5694.293192164036,-41734.911835350336,257.80766140610984,26.237823985779503,1.0102139895240563
1445000,2889.9999999454844,-47713.9101973942,5850.6212524321145,-41863.288944962085,264.88537417392575,26.3322339279662,1.006592031561505
1450000,2899.999999945248,-47777.236507018155,5727.245639321884,-42049.99086769627,259.2995749856676,26.662325761801643,0.9941299600756666
1455000,2909.9999999450115,-47596.325173052435,5630.795315376156,-41965.52985767628,254.9328113472011,26.39127473295663,1.0043401508000906
1460000,2919.999999944775,-47774.5829444651,5688.2152912491,-42086.367653216,257.5324860036044,26.34204932570618,1.0062169619900563
1465000,2929.9999999445386,-47367.3724662576,5776.956360386809,-41590.41610587079,261.55021511115257,26.53456465006715,0.998916590291117
1470000,2939.999999944302,-47488.19616322662,5844.300241689918,-41643.8959215367,264.59919203644625,26.614139619867416,0.9959298787670644
1475000,2949.9999999440656,-47717.41119894991,5800.628040439133,-41916.78315851078,262.6219443442453,26.09525716623517,1.0157331148819004
1480000,2959.999999943829,-47689.606723334524,5696.39501615392,-41993.211707180606,257.90282094729133,26.22885626773751,1.010559384463418
1485000,2969.9999999435927,-47783.321571369655,5526.97787908058,-42256.343692289076,250.232503589713,26.450844043611568,1.0020783004656517
1490000,2979.999999943356,-47462.0432657217,5835.253973612724,-41626.78929210898,264.1896245732458,26.965752218083505,0.9829437217527061
1495000,2989.9999999431197,-47443.24403222854,5632.054817925187,-41811.189214303355,254.9898350015411,26.435504294080708,1.0026597771785015
1500000,2999.9999999428833,-47534.54390186607,5739.272240099358,-41795.27166176671,259.8440762462231,26.526318091771902,0.9992271356093714
1505000,3009.999999942647,-47926.956874971336,5754.077558781238,-42172.8793161901,260.5143832460453,26.183103785976776,1.0123252408028245
1510000,3019.9999999424103,-47986.401372048655,5762.952949948265,-42223.44842210039,260.9162143010364,26.305140413047255,1.0076287915177786
1515000,3029.999999942174,-47749.91735472978,5776.682350424044,-41973.23500430574,261.53780938048175,26.759254922095252,0.9905289561413871
1520000,3039.9999999419374,-47445.4194813802,5590.118297857682,-41855.30118352252,253.0911698290151,26.71029128430973,0.9923447319600908
1525000,3049.999999941701,-48023.09574647737,5690.429270233711,-42332.666476243656,257.6327233333595,26.314246973581245,1.007280081839901
1530000,3059.9999999414645,-48052.56858826976,5877.632137357583,-42174.93645091217,266.1082850498054,26.51446689578924,0.9996737610935588
1535000,3069.999999941228,-47795.07767546014,5710.730743741693,-42084.34693171845,258.5518673309662,26.56154605432547,0.9979018838320931
1540000,3079.9999999409915,-48036.58382145496,5629.479990376758,-42407.1038310782,254.8732603457615,26.394265221550032,1.004226358362997
1545000,3089.999999940755,-47960.464297247876,5910.316736487592,-42050.147560760284,267.5880718787132,26.701903257510143,0.9926564630799977
1550000,3099.9999999405186,-47879.343012434314,5744.284706557635,-42135.05830587668,260.0710143774144,26.564733247403506,0.9977821572025393
1555000,3109.999999940282,-47617.58211837616,5618.964696920875,-41998.61742145528,254.3971831359349,26.582654990276534,0.9971094630991391
1560000,3119.9999999400457,-47648.02830665599,5528.4313560819255,-42119.596950574065,250.29830938754932,26.32877541153896,1.0067242562860608
1565000,3129.999999939809,-47627.1872376448,5755.498141175274,-41871.68909646953,260.5786997489864,26.13185971054114,1.0143103911740465
1570000,3139.9999999395727,-47713.92688063695,5772.547937366985,-41941.37894326996,261.3506248914579,26.27109046263404,1.0089347788133922
1575000,3149.9999999393362,-47737.800769398804,5787.965399120799,-41949.83537027801,262.0486465116019,26.690690414052362,0.993073481199619
1580000,3159.9999999391,-48197.123988844105,5737.877839003626,-42459.24614984048,259.78094509483674,26.46322897247993,1.0016093226064229
1585000,3169.9999999388633,-47418.18914744933,5719.37606063388,-41698.813086815455,258.9432818322702,26.570191366652455,0.9975771901428996
1590000,3179.999999938627,-47719.660753293836,5888.481640409728,-41831.17911288411,266.599493513244,26.282585625201826,1.0084935030017903
1595000,3189.9999999383904,-48059.48879645986,5745.785298298204,-42313.70349816166,260.13895328296525,26.063903241870747,1.0169550047486218
