#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
900000,1799.9999999712595,-44230.358640807855,5661.012073449507,-38569.34656735835,256.3008673062593
905000,1809.999999971023,-44338.39572957583,5610.07682182725,-38728.31890774858,253.9947868743742
910000,1819.9999999707866,-44790.90130109753,5744.852980250158,-39046.048320847374,260.09674282285334
915000,1829.99999997055,-44701.78579820413,5837.488486586736,-38864.297311617396,264.2907915740958
920000,1839.9999999703136,-44785.27895256417,5805.404149393699,-38979.874803170474,262.8381814501766
925000,1849.9999999700772,-44734.71288569935,5718.715070564456,-39015.99781513489,258.913355676686
930000,1859.9999999698407,-44748.04660653783,5916.78089940044,-38831.26570713739,267.880735193943
935000,1869.9999999696042,-44685.30016494071,5833.523799087172,-38851.77636585354,264.11129136608486
940000,1879.9999999693678,-44741.54965376633,5720.590363460318,-39020.95929030601,258.99825908078174
945000,1889.9999999691313,-44725.88435976085,5954.034574755822,-38771.849785005026,269.5673857751548
950000,1899.9999999688948,-44461.50715509395,5934.43060922988,-38527.07654586407,268.6798212722444
955000,1909.9999999686584,-44587.964611438685,5724.998804104764,-38862.96580733392,259.19785009842656
960000,1919.999999968422,-44621.106588041,5827.300477554856,-38793.80611048615,263.82953208248625
965000,1929.9999999681854,-44752.359716047766,5670.134560716364,-39082.2251553314,256.71388557369096
970000,1939.999999967949,-44335.86474128446,5976.680342465887,-38359.18439881857,270.5926670905096
975000,1949.9999999677125,-44361.71523198817,5654.7994452773655,-38706.91578671081,256.0195921617954
980000,1959.999999967476,-44451.61307273398,5683.104515668534,-38768.50855706544,257.3010969521572
985000,1969.9999999672395,-44623.90140056156,5619.5534214901145,-39004.34797907145,254.4238374895633
990000,1979.999999967003,-45100.99627117958,5866.836248614692,-39234.16002256489,265.61950396044466
995000,1989.9999999667666,-44568.5474574212,5674.49883231449,-38894.048625106705,256.9114768491107
1000000,1999.9999999665301,-44568.45994459436,5687.6609257563,-38880.799018838065,257.5073872483349
1005000,2009.9999999662937,-44730.23933912977,5751.261227753874,-38978.978111375895,260.3868745822994
1010000,2019.9999999660572,-44577.713348876336,5685.912243097883,-38891.80110577845,257.42821609021325
1015000,2029.9999999658207,-44735.66815799277,5685.723825904628,-39049.94433208814,257.41968555019315
1020000,2039.9999999655843,-44881.95173146523,5874.011810213582,-39007.93992125165,265.9443756684261
1025000,2049.999999965348,-44528.474848124606,5578.944754321787,-38949.53009380282,252.58529051592095
1030000,2059.9999999651113,-44779.013641293976,5671.36486011729,-39107.648781176686,256.76958706300286
1035000,2069.999999964875,-44587.31304384547,5703.71188942844,-38883.601154417025,258.2340905050838
