#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
1035000,1034.9999999824374,-37734.6085673081,6728.975125349792,-31005.63344195831,260.8152385916024
1040000,1039.9999999823192,-37688.02294472987,6427.93448731369,-31260.08845741618,249.1468961809782
1045000,1044.999999982201,-37928.322690706416,6678.096483144382,-31250.226207562035,258.8431811892753
1050000,1049.9999999820827,-37856.574534093306,6659.677156561631,-31196.897377531677,258.12924764547626
1055000,1054.9999999819645,-37763.34465528873,6728.158991611985,-31035.185663676748,260.78360522818764
1060000,1059.9999999818463,-37684.03913024847,6675.236153114979,-31008.80297713349,258.7323147281616
1065000,1064.999999981728,-37612.797690586325,6521.122734881049,-31091.674955705275,252.75887491034683
1070000,1069.9999999816098,-37732.73216374069,6793.921255826487,-30938.810907914205,263.33255217953155
1075000,1074.9999999814916,-37750.948135134706,6634.001588671559,-31116.946546463147,257.13406201312097
1080000,1079.9999999813733,-37618.73267680845,6734.347238112698,-30884.385438695754,261.0234618122114
1085000,1084.999999981255,-37744.67372774065,6618.245747980087,-31126.427979760563,256.5233652468814
1090000,1089.9999999811369,-37836.59797193654,6383.936932685294,-31452.66103925125,247.44154989954788
1095000,1094.9999999810186,-38241.3322204653,6715.601722810802,-31525.7304976545,260.2968851857697
1100000,1099.9999999809004,-38164.20496535962,6869.041801499168,-31295.163163860452,266.2442263465145
1105000,1104.9999999807821,-37958.06663095831,6626.099484865761,-31331.96714609255,256.82777627850436
1110000,1109.999999980664,-38109.32115375836,6793.519846324014,-31315.801307434347,263.31699353750804
1115000,1114.9999999805457,-37858.350013376396,6929.35559339703,-30928.994419979364,268.5819903791
1120000,1119.9999999804274,-37717.93944517474,6662.5776309405155,-31055.361814234227,258.24167010254666
1125000,1124.9999999803092,-37973.18657876738,6625.932568277018,-31347.254010490364,256.8213065874879
1130000,1129.999999980191,-37823.74594881221,6809.4316657545,-31014.314283057713,263.93373604344396
1135000,1134.9999999800727,-37737.40372776269,6817.937486165227,-30919.466241597467,264.2634218482679
1140000,1139.9999999799545,-38009.65306919593,6633.891035567899,-31375.762033628027,257.1297769721495
1145000,1144.9999999798363,-37734.2568120929,6743.5152669833205,-30990.74154510958,261.37881483295564
1150000,1149.999999979718,-37585.733641760955,6664.052584900859,-30921.681056860096,258.2988393537197
1155000,1154.9999999795998,-37766.51505350628,6677.020189159269,-31089.49486434701,258.8014640083833
1160000,1159.9999999794816,-37826.64083886759,6857.115377598278,-30969.525461269313,265.7819578676882
1165000,1164.9999999793633,-37541.6892577346,6889.14861012045,-30652.54064761415,267.023566734937
1170000,1169.999999979245,-37617.321916483736,6591.612568614843,-31025.70934786889,255.4910625705897
1175000,1174.9999999791269,-37622.34620634471,6729.671781734134,-30892.674424610574,260.8422410099074
1180000,1179.9999999790086,-37445.22398842229,6570.389137093196,-30874.83485132909,254.66844185154474
1185000,1184.9999999788904,-37787.3659312587,7054.9262286410485,-30732.43970261765,273.44911123794924
1190000,1189.9999999787722,-37848.68564247277,6742.138982471075,-31106.54666000169,261.3254700119771
1195000,1194.999999978654,-37858.80379021368,6756.754005145285,-31102.049785068393,261.8919486442781
1200000,1199.9999999785357,-37696.87837851428,6625.885476793424,-31070.992901720856,256.819481320445
1205000,1204.9999999784175,-37416.051863501445,6655.20190779403,-30760.849955707414,257.9557868950149
