#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
905000,904.9999999855115,-36307.88223439553,7256.494890801096,-29051.387343594437,281.2619174579945
910000,909.9999999853933,-36558.607750430405,7053.164379462794,-29505.44337096761,273.3808219211917
915000,914.999999985275,-36788.1209419231,7201.644408386952,-29586.47653353615,279.1359114331222
920000,919.9999999851568,-36332.66870756186,7178.717168270702,-29153.95153929116,278.2472510517457
925000,924.9999999850386,-35981.410411023906,7067.7893662592205,-28913.621044764684,273.94768676311077
930000,929.9999999849204,-36917.826575094594,7215.2108121937035,-29702.61576290089,279.6617455727608
935000,934.9999999848021,-36739.60086938476,7103.350097195861,-29636.2507721889,275.326021554213
940000,939.9999999846839,-36504.57203713764,7070.870958021172,-29433.701079116465,274.06712933432897
945000,944.9999999845656,-36065.74582765818,7381.313714027281,-28684.4321136309,286.0998980648508
950000,949.9999999844474,-36236.140315037555,7100.100740139657,-29136.0395748979,275.20007639613243
955000,954.9999999843292,-36407.97127331536,7288.2536004869835,-29119.717672828374,282.4928858134698
960000,959.999999984211,-36657.212405089995,7263.794233677526,-29393.418171412468,281.5448401644117
965000,964.9999999840927,-36740.93806128671,7250.643284551044,-29490.294776735667,281.0351090582277
970000,969.9999999839745,-36447.95389573225,7122.200155835816,-29325.753739896434,276.0566502829662
975000,974.9999999838562,-36796.55501239491,7051.156045895526,-29745.39896649938,273.302978863555
980000,979.999999983738,-36748.82957441862,7278.0406202463555,-29470.78895417226,282.0970304523531
985000,984.9999999836198,-36483.30536671239,7000.46642573419,-29482.8389409782,271.3382479602275
990000,989.9999999835015,-36656.24744668102,7160.629506972288,-29495.617939708736,277.54617286238846
995000,994.9999999833833,-36322.61217012298,7378.612226220252,-28943.999943902727,285.9951883321177
1000000,999.9999999832651,-36151.92582314887,7229.581240025524,-28922.344583123348,280.21874370305557
1005000,1004.9999999831468,-36626.618732403884,7328.641500365948,-29297.977232037934,284.0583217895165
1010000,1009.9999999830286,-36273.45082405305,7086.423008276294,-29187.027815776753,274.66992717832716
1015000,1014.9999999829104,-36743.26086575584,7270.108571131818,-29473.15229462402,281.78958403684555
1020000,1019.9999999827921,-36134.74182117838,7225.498847017885,-28909.242974160494,280.0605100513512
1025000,1024.999999982674,-36487.44218632373,7221.806591078361,-29265.635595245367,279.917398121842
1030000,1029.9999999825557,-36324.742421301075,7077.735730007237,-29247.00669129384,274.333208062526
1035000,1034.9999999824374,-36907.45179732042,7168.1370859434555,-29739.314711376966,277.8371668048736
1040000,1039.9999999823192,-36473.82531065748,7325.573114832578,-29148.252195824898,283.93939109203745
1045000,1044.999999982201,-36508.45317768207,7006.368680309357,-29502.084497372714,271.56701949030065
1050000,1049.9999999820827,-36382.598061650926,7233.322100097875,-29149.275961553052,280.3637395299285
1055000,1054.9999999819645,-36924.10642193463,7118.805154419153,-29805.301267515475,275.92505994595183
1060000,1059.9999999818463,-36577.08233748167,7258.520968415956,-29318.561369065712,281.340448275345
1065000,1064.999999981728,-36217.51054121402,7066.582810993844,-29150.927730220174,273.9009206518455
1070000,1069.9999999816098,-36022.521148027765,7257.775849456033,-28764.745298571732,281.31156744643846
1075000,1074.9999999814916,-36508.67418580205,7015.139088387831,-29493.535097414217,271.9069607195252
1080000,1079.9999999813733,-36242.5733888375,7318.871890653875,-28923.70149818363,283.679651480809
1085000,1084.999999981255,-36201.28352002892,7139.86358305833,-29061.41993697059,276.7412851492818
1090000,1089.9999999811369,-36258.20415658485,7285.457701259775,-28972.746455325076,282.3845166918074
1095000,1094.9999999810186,-36801.70317673508,6977.916457331809,-29823.78671940327,270.4642106396044
1100000,1099.9999999809004,-36314.4304284773,7498.791786618037,-28815.638641859266,290.6533509995496
1105000,1104.9999999807821,-36155.775049242955,7304.9313403495435,-28850.84370889341,283.13931541387586
1110000,1109.999999980664,-36590.18706393702,7118.52916933352,-29471.657894603497,275.91436275735833
1115000,1114.9999999805457,-36538.046977535014,7113.432081161556,-29424.61489637346,275.7167994965454
1120000,1119.9999999804274,-37022.72771094592,7207.791816744415,-29814.935894201502,279.37418512972596
1125000,1124.9999999803092,-36923.312778827916,7269.339464576532,-29653.973314251383,281.75977344816266
1130000,1129.999999980191,-36349.24439523134,7161.142242225758,-29188.10215300558,277.5660464932129
1135000,1134.9999999800727,-36411.7761159911,7252.561578335779,-29159.214537655324,281.1094621717159
1140000,1139.9999999799545,-36464.88402999694,7463.344604806547,-29001.539425190393,289.27941737528425
1145000,1144.9999999798363,-36193.32838818522,7247.483656652084,-28945.844731533136,280.9126418044518
1150000,1149.999999979718,-36567.730000596224,7009.727033917904,-29558.00296667832,271.69718935738615
1155000,1154.9999999795998,-36742.118748279885,7232.108169669799,-29510.010578610087,280.31668755717874
1160000,1159.9999999794816,-36436.90639368058,7238.561885300204,-29198.344508380378,280.56683373108945
1165000,1164.9999999793633,-36618.37738230506,7245.234301211856,-29373.1430810932,280.8254567331903
1170000,1169.999999979245,-36372.717694612715,6901.510879228259,-29471.206815384456,267.5027285845238
1175000,1174.9999999791269,-36506.95717946772,7009.121914576065,-29497.83526489165,271.67373491706223
1180000,1179.9999999790086,-36520.514629789344,7128.2363685518285,-29392.278261237516,276.29061403381814
1185000,1184.9999999788904,-36251.34235038611,7101.016425129417,-29150.325925256693,275.23556836848036
1190000,1189.9999999787722,-36268.66109389665,7168.544505438494,-29100.116588458153,277.8529583943543
1195000,1194.999999978654,-36525.467210963216,7163.737382453563,-29361.72982850965,277.6666341912033
1200000,1199.9999999785357,-36834.37168875287,7114.126167139715,-29720.245521613157,275.74370228584456
1205000,1204.9999999784175,-36475.33742157808,7262.8311588007045,-29212.506262777373,281.50751135889516
1210000,1209.9999999782992,-36479.25335255466,7071.520676164293,-29407.73267639037,274.0923124252691
1215000,1214.999999978181,-36566.56409213198,7062.927176770308,-29503.636915361672,273.75922818093363
1220000,1219.9999999780628,-36634.204201591856,7132.875786608773,-29501.328414983083,276.4704379899046
1225000,1224.9999999779445,-36364.911878716906,7369.713635749304,-28995.198242967603,285.65027875026095
1230000,1229.9999999778263,-36530.443690883825,7257.909461341807,-29272.53422954202,281.31674624636236
1235000,1234.999999977708,-36519.56514669503,7233.604621764391,-29285.96052493064,280.37469007655517
1240000,1239.9999999775898,-36556.84534623562,7177.783131310718,-29379.062214924903,278.211047756588
1245000,1244.9999999774716,-36617.596153992774,7283.680958736328,-29333.915195256446,282.31565010863
1250000,1249.9999999773534,-36639.83118417863,7133.238817330779,-29506.59236684785,276.48450906946914
1255000,1254.9999999772351,-36640.34802857809,7153.861542356039,-29486.48648622205,277.2838463901867
1260000,1259.9999999771169,-36369.28375128453,7152.969332372425,-29216.314418912105,277.2492643096446
1265000,1264.9999999769987,-36125.54175136305,7257.453741586278,-28868.088009776773,281.2990825376169
1270000,1269.9999999768804,-36298.08647665847,7280.900062627898,-29017.186414030573,282.20786250821425
1275000,1274.9999999767622,-36470.17379976651,7038.495474831611,-29431.6783249349,272.8122548229353
1280000,1279.999999976644,-36083.5904994552,7103.735270875571,-28979.855228579625,275.3409508953536
1285000,1284.9999999765257,-36111.877795168584,7374.796319459108,-28737.081475709478,285.8472836937722
1290000,1289.9999999764075,-36223.93814916337,7066.8191328536595,-29157.11901630971,273.91008049284716
1295000,1294.9999999762892,-36409.442854840454,7077.8299136321275,-29331.612941208325,274.3368586221045
1300000,1299.999999976171,-36066.734150266806,6897.10017761903,-29169.633972647774,267.33176968348204
1305000,1304.9999999760528,-36919.687178563574,7043.898649935933,-29875.788528627643,273.02168202064877
1310000,1309.9999999759345,-36778.8546280216,7150.6406994326835,-29628.21392858892,277.1590064405848
1315000,1314.9999999758163,-36995.74810115371,7103.986678580979,-29891.76142257273,275.3506954640953
1320000,1319.999999975698,-36335.75782459861,7003.236198935469,-29332.52162566314,271.445604436493
1325000,1324.9999999755798,-36520.733548125674,7379.6799365727975,-29141.053611552878,286.0365728112038
