#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
1065000,532.499999990864,-33699.8628154078,9922.217359063507,-23777.645456344297,297.66204184496485
1070000,534.9999999908049,-33554.69666706328,9844.282181130104,-23710.41448593318,298.8352613802427
1075000,537.4999999907458,-33479.41457430157,9756.084518096497,-23723.33005620507,292.7892316544534
1080000,539.9999999906867,-33425.726477254415,9851.193608870122,-23574.532868384293,300.922215276668
1085000,542.4999999906275,-33583.85845356481,9846.953874192834,-23736.904579371978,299.2381354079267
1090000,544.9999999905684,-33293.662853163434,9908.095610909291,-23385.567242254143,301.0195118442808
1095000,547.4999999905093,-32939.15944728372,9700.701532437199,-23238.45791484652,292.00527275012405
1100000,549.9999999904502,-33290.932410010835,9827.831787952382,-23463.100622058453,301.4314691380136
1105000,552.4999999903911,-32977.9403728263,9846.578754272427,-23131.36161855387,302.79545191615864
1110000,554.999999990332,-33261.15604694979,9905.731082578348,-23355.424964371443,297.7928617652587
1115000,557.4999999902728,-33623.25570495706,9903.199184789182,-23720.056520167876,300.8350508674588
1120000,559.9999999902137,-33513.86724953377,9805.49545235953,-23708.371797174237,299.17127793717395
1125000,562.4999999901546,-33420.924160341034,9780.327256369394,-23640.59690397164,300.8730628065218
1130000,564.9999999900955,-33589.031776419375,10057.189452230417,-23531.842324188958,302.6750901935759
1135000,567.4999999900364,-33433.38273086678,9791.146908599963,-23642.23582226682,295.5471153030993
1140000,569.9999999899773,-33644.02715817792,9543.012770881192,-24101.01438729673,288.57222051998343
1145000,572.4999999899181,-33775.25910435221,9598.575210413397,-24176.683893938814,289.76728406128376
1150000,574.999999989859,-33371.55511021498,9849.471114917611,-23522.083995297366,292.53738016694683
1155000,577.4999999897999,-32945.02520571975,9912.815350678049,-23032.2098550417,310.1757069016128
1160000,579.9999999897408,-33380.98041024455,9895.769192859862,-23485.211217384687,300.3802429261447
1165000,582.4999999896817,-33361.67619427573,9570.636009204596,-23791.040185071135,289.1260836761618
1170000,584.9999999896226,-33409.36434805393,9757.366008610126,-23651.998339443806,292.79055145425275
1175000,587.4999999895634,-33308.768251179485,9658.470671580659,-23650.297579598824,294.1886869686912
1180000,589.9999999895043,-33094.50133607467,9681.568835384187,-23412.93250069048,285.8736692599406
1185000,592.4999999894452,-33422.375696388306,9751.015895128901,-23671.359801259405,297.3559978815789
1190000,594.9999999893861,-33449.62687566085,10001.72351078417,-23447.903364876678,303.00290614329
1195000,597.499999989327,-33355.348529907176,9634.588829910477,-23720.7596999967,294.00793159488876
1200000,599.9999999892678,-33544.07781860279,9607.829602015634,-23936.248216587155,297.43043240651315
1205000,602.4999999892087,-33577.287518096855,10057.010717847552,-23520.276800249303,307.00967635760406
1210000,604.9999999891496,-33006.93131290516,10044.959586643166,-22961.971726261992,303.7083668013374
1215000,607.4999999890905,-33160.142962987535,9669.393218416375,-23490.74974457116,286.52119288611215
1220000,609.9999999890314,-33556.66084491671,9742.046039578308,-23814.614805338402,295.94391464607395
1225000,612.4999999889723,-33080.78358042287,9854.790576003868,-23225.993004418997,294.6199140394826
1230000,614.9999999889131,-33219.84244960337,9658.666784069852,-23561.17566553352,292.8396346893746
1235000,617.499999988854,-33342.1466450945,9827.16368606001,-23514.98295903449,297.2638057261372
1240000,619.9999999887949,-33263.16910095955,9713.080430642196,-23550.088670317356,289.89394046712323
1245000,622.4999999887358,-33307.21319378889,9874.564430282508,-23432.648763506382,292.68673188696937
1250000,624.9999999886767,-33686.56223689066,9511.224737744149,-24175.337499146513,287.2901576353835
1255000,627.4999999886176,-33466.108078988036,9378.09009345824,-24088.017985529797,282.6904355573224
1260000,629.9999999885584,-32779.163664369844,9881.76190736661,-22897.401757003234,284.89998643679303
1265000,632.4999999884993,-33311.968181623146,9963.253741839977,-23348.71443978317,298.5752262150112
1270000,634.9999999884402,-33267.898484330624,9804.707249013358,-23463.191235317267,298.879344511887
1275000,637.4999999883811,-33345.79635671899,9696.63437617692,-23649.161980542067,294.74677424908197
1280000,639.999999988322,-33310.54451069306,9517.513069015424,-23793.03144167763,290.96738605668133
1285000,642.4999999882629,-33414.66720491112,9627.455262927684,-23787.211941983438,291.90410625607444
1290000,644.9999999882037,-33920.04488198343,9953.644922240903,-23966.399959742525,296.7550212610541
1295000,647.4999999881446,-33444.40924717649,9523.654939223892,-23920.754307952597,290.0061380977758
1300000,649.9999999880855,-33210.80502408673,9820.337918230209,-23390.46710585652,298.6443238211012
1305000,652.4999999880264,-33320.60667676595,9724.339544231942,-23596.26713253401,291.6124571889828
1310000,654.9999999879673,-33347.579069689615,9427.693006860463,-23919.88606282915,284.8740994358002
1315000,657.4999999879082,-33337.94763299264,9740.274245227354,-23597.673387765288,293.96005977115317
1320000,659.999999987849,-33476.210058448836,9959.135401085554,-23517.074657363282,303.62365297376687
1325000,662.4999999877899,-33205.16179877473,9803.48648922,-23401.675309554732,294.91302739632175
1330000,664.9999999877308,-33414.547880639555,9727.36122981584,-23687.186650823714,295.64081522085837
1335000,667.4999999876717,-33096.90582273202,9461.697720860102,-23635.20810187192,283.10479830921497
1340000,669.9999999876126,-33019.53098569997,9914.956316718282,-23104.574668981684,291.1426505511537
1345000,672.4999999875535,-33188.68370387633,9659.633416698689,-23529.050287177644,291.3227908371143
