#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
505000,252.4999999974851,-35842.88728725305,8736.435254377724,-27106.452032875324,269.9167154082942,25.65111541187463,1.0344477038025484
510000,254.999999997426,-36013.77502825786,8792.27169673669,-27221.503331521173,269.3660217576359,26.013196992861,1.0200490714413148
515000,257.4999999973669,-36021.90243170387,8827.294916992652,-27194.60751471122,266.26799465848404,25.66973331380716,1.0336974332146818
520000,259.9999999973078,-36237.102751408005,8747.209729477396,-27489.89302193061,261.95121009254467,25.86693849440742,1.0258166981579528
525000,262.49999999724866,-35966.3345519735,8629.195819760302,-27337.1387322132,260.1224534771387,26.117521986617568,1.015974541971634
530000,264.99999999718955,-36236.56020204676,8495.812770122455,-27740.74743192431,249.71482508802708,25.797997521786808,1.0285580272414117
535000,267.49999999713043,-36373.18050190271,8671.253610005042,-27701.926891897667,263.22497657303995,25.733892868487885,1.0311202262865036
540000,269.9999999970713,-36349.33345703641,8549.672315062358,-27799.66114197405,259.7268665448869,26.316750553949525,1.0082831990747287
545000,272.4999999970122,-36319.84470000886,8540.983079185047,-27778.861620823816,256.98694090809425,25.98155379042569,1.0212913997301434
550000,274.9999999969531,-36297.843781514326,8489.799110925247,-27808.04467058908,255.53098182040415,26.133623681870084,1.0153485701332745
555000,277.49999999689396,-35992.44758477225,8417.644886448998,-27574.802698323252,260.08776585794726,25.878063337631325,1.025375704958633
560000,279.99999999683484,-36335.0833749976,8535.170478022264,-27799.912896975336,258.77837042149554,25.92985731703297,1.0233275529965051
565000,282.4999999967757,-36250.372488850495,8538.720373448472,-27711.652115402023,256.33840120752365,26.087897261339847,1.0171282557567491
570000,284.9999999967166,-36051.817343628034,8517.716711845575,-27534.100631782458,263.82539839626264,26.138214950846244,1.0151702206018007
575000,287.4999999966575,-36038.38113216404,8788.35541684982,-27250.02571531422,261.91755583969854,25.94039262500659,1.0229119435998177
580000,289.9999999965984,-36303.625459234,8493.542040919388,-27810.083418314607,256.8699348699884,25.627988317819085,1.0353812054510076
585000,292.49999999653926,-35824.727796730585,8272.067225831015,-27552.66057089957,253.52936016349253,25.67096993504163,1.0336476379712936
590000,294.99999999648014,-36186.336035697954,8649.785342366686,-27536.550693331268,262.53503081838664,25.757408326836984,1.0301788557717966
595000,297.499999996421,-36010.64422678761,8678.6775949136,-27331.966631874013,265.1272458238874,25.587608701042605,1.0370151329032427
600000,299.9999999963619,-36090.40141991875,8745.964261811485,-27344.437158107266,263.46279740577717,25.814649517187572,1.027894545696654
605000,302.4999999963028,-36285.62742206757,8579.296134780107,-27706.331287287463,257.7450239472712,26.197764375508534,1.0128626648232
610000,304.9999999962437,-36265.13618533895,8656.022539732705,-27609.11364560625,262.2884671419274,25.792259869343383,1.0287868365240453
615000,307.49999999618456,-36306.8324708594,8746.752556567026,-27560.079914292375,261.0362666431158,26.022845192515078,1.0196708792403693
620000,309.99999999612544,-35903.65945943701,8669.541325757094,-27234.118133679916,264.0823408913865,25.971946303309675,1.0216691936717301
625000,312.4999999960663,-36094.6238007755,8666.416878294458,-27428.206922481044,263.5070395069997,25.88763330697159,1.024996650838762
630000,314.9999999960072,-35933.97529769456,8467.775211472868,-27466.200086221692,253.12456489046468,25.922727977308355,1.0236089913459434
635000,317.4999999959481,-35991.82470678468,8831.20845662729,-27160.616250157393,268.02192293448746,26.12769774765799,1.015578857887177
640000,319.99999999588897,-36117.824501811294,8746.812448742634,-27371.01205306866,265.72731168125904,26.143475039118,1.0149659675343246
645000,322.49999999582985,-36426.5165587652,8662.871807281996,-27763.644751483203,258.2138432778016,26.06307101762958,1.0180971160244028
650000,324.99999999577074,-36007.985799312126,8485.117250118674,-27522.868549193452,260.8973941590497,25.98086894149523,1.0213183207051257
655000,327.4999999957116,-35930.66060500941,8509.186998619398,-27421.473606390013,261.24940092066106,26.23356997628329,1.011480231694613
660000,329.9999999956525,-35817.89401002391,8726.229590756499,-27091.664419267414,263.59189248985797,25.947852697950854,1.0226178538420394
665000,332.4999999955934,-36140.43188180006,8478.261002407271,-27662.17087939279,255.99131200945538,25.936935402886974,1.0230482910033525
670000,334.99999999553427,-36133.82590571139,8512.412390590634,-27621.413515120756,251.95331222714606,26.069839375481056,1.0178327935055884
675000,337.49999999547515,-36395.13921727403,8689.235505717463,-27705.903711556566,259.672140560299,26.14792803108321,1.0147931188369816
680000,339.99999999541603,-36554.00261932728,8583.14331162109,-27970.85930770619,256.6622153620217,25.879514287566728,1.0253182166767298
685000,342.4999999953569,-35959.468975690426,8580.896929489143,-27378.572046201283,254.61042741568923,25.994819333037203,1.0207702195515733
690000,344.9999999952978,-36389.17724225763,8539.570268659307,-27849.606973598326,258.2566090462104,26.111649978008003,1.0162030151344783
695000,347.4999999952387,-36283.72958528227,8483.28682540636,-27800.442759875914,254.2250665478725,25.973366985605967,1.0216133107614813
700000,349.99999999517956,-36364.99320419412,8555.909899913955,-27809.083304280168,254.83146189266762,25.977407137701213,1.0214544237279861
705000,352.49999999512045,-36078.286175889894,8482.17280225038,-27596.113373639513,255.16062457175087,25.86084608818025,1.0260583643439114
710000,354.99999999506133,-35947.49874896207,8419.056740309054,-27528.442008653015,253.68003323337558,26.011704264460985,1.0201076087906122
715000,357.4999999950022,-35911.660018885974,8670.445385820254,-27241.21463306572,255.38003607944574,26.10675202780955,1.0163936674130285
720000,359.9999999949431,-35908.451146100415,8594.516922321796,-27313.93422377862,257.78259910939835,25.87805381444835,1.0253760822992366
725000,362.499999994884,-36255.00159556535,8795.804512356797,-27459.197083208554,266.00667229004625,26.16358047623271,1.0141860156293334
730000,364.99999999482486,-35966.94934416283,8689.027757466818,-27277.92158669601,259.0663083572767,25.860743400394774,1.0260624386143056
735000,367.49999999476574,-35962.41877306672,8570.005935869809,-27392.41283719691,259.03904867481026,26.028310099505656,1.019456789024956
740000,369.9999999947066,-35770.492242651526,8703.998881780437,-27066.49336087109,266.0124954820933,25.982089265166675,1.0212703515479837
745000,372.4999999946475,-36000.07966822758,8731.671270381585,-27268.408397845997,266.1438471427695,25.96492326543747,1.021945536542713
750000,374.9999999945884,-36283.21595789143,8830.189861111856,-27453.026096779573,268.60000332136957,25.760040012296173,1.0300736111093736
