# Cycle: 600, status: BTL, move: ('sh', 0.10988175462741745, 1, 0)
#     Time      Potential        Kinetic
         0  -44128.550781   13056.375000
         1  -44434.546875   10115.954102
         2  -44846.500000   10111.363281
         3  -44399.468750   10142.336914
         4  -44061.558594   10070.611328
         5  -44381.921875    9784.190430
         6  -44425.781250   10090.176758
         7  -44665.726562    9767.648438
         8  -44304.042969   10091.952148
