# Cycle: 1450, status: NCR, move: ('s+', 0, 0, 0)
#     Time       Orderp
         0     0.108432
         1     0.109136
         2     0.109921
         3     0.108647
         4     0.111808
         5     0.109405
         6     0.109234
         7     0.109632
         8     0.109534
         9     0.108436
