# Cycle: 1900, status: ACC, move: ('sh', 0.11076551810017402, 4, 6)
#     Time      Potential        Kinetic
         0  -43897.554688   10439.723633
         1  -44568.824219    9960.845703
         2  -44216.894531   10123.062500
         3  -44167.335938   10451.645508
         4  -44810.882812    9784.534180
         5  -44454.070312    9795.242188
         6  -43836.812500   12952.403320
         7  -44542.308594   10284.491211
