# Cycle: 900, status: ACC, move: ('s+', 0, 0, 0)
#     Time      Potential        Kinetic
         0  -44563.722656   10073.994141
         1  -44318.679688    9969.060547
         2  -43817.710938   12836.035156
         3  -44217.914062    9931.105469
         4  -43579.925781   10340.039062
         5  -43889.542969   10149.026367
         6  -44305.988281   10079.779297
         7  -43872.003906   10082.521484
